pc_time,packet_type,esp_millis,steer,throttle,brake,mode_id,fault_flag,status_text
2026-04-23 15:13:46.927,STATUS,63237,,,,,,FRAME_ERROR
2026-04-23 15:13:46.945,STATUS,63254,,,,,,FRAME_ERROR
2026-04-23 15:13:46.967,STATUS,63276,,,,,,FRAME_ERROR
2026-04-23 15:13:46.983,STATUS,63291,,,,,,FRAME_ERROR
2026-04-23 15:13:47.000,STATUS,63309,,,,,,FRAME_ERROR
2026-04-23 15:13:47.007,STATUS,63312,,,,,,FRAME_ERROR
2026-04-23 15:13:47.037,STATUS,63346,,,,,,FRAME_ERROR
2026-04-23 15:13:47.040,STATUS,63349,,,,,,FRAME_ERROR
2026-04-23 15:13:47.059,STATUS,63367,,,,,,FRAME_ERROR
2026-04-23 15:13:47.080,STATUS,63388,,,,,,FRAME_ERROR
2026-04-23 15:13:47.100,STATUS,63408,,,,,,FRAME_ERROR
2026-04-23 15:13:47.117,STATUS,63425,,,,,,FRAME_ERROR
2026-04-23 15:13:47.119,STATUS,63428,,,,,,FRAME_ERROR
2026-04-23 15:13:47.137,STATUS,63444,,,,,,FRAME_ERROR
2026-04-23 15:13:47.161,STATUS,63466,,,,,,FRAME_ERROR
2026-04-23 15:13:47.172,STATUS,63481,,,,,,FRAME_ERROR
2026-04-23 15:13:47.189,STATUS,63498,,,,,,FRAME_ERROR
2026-04-23 15:13:47.192,STATUS,63502,,,,,,FRAME_ERROR
2026-04-23 15:13:47.224,STATUS,63534,,,,,,FRAME_ERROR
2026-04-23 15:13:47.228,STATUS,63538,,,,,,FRAME_ERROR
2026-04-23 15:13:47.241,STATUS,63550,,,,,,FRAME_ERROR
2026-04-23 15:13:47.262,STATUS,63571,,,,,,FRAME_ERROR
2026-04-23 15:13:47.285,STATUS,63587,,,,,,FRAME_ERROR
2026-04-23 15:13:47.300,STATUS,63605,,,,,,FRAME_ERROR
2026-04-23 15:13:47.301,STATUS,63608,,,,,,FRAME_ERROR
2026-04-23 15:13:47.314,STATUS,63623,,,,,,FRAME_ERROR
2026-04-23 15:13:47.334,STATUS,63644,,,,,,FRAME_ERROR
2026-04-23 15:13:47.348,STATUS,63658,,,,,,FRAME_ERROR
2026-04-23 15:13:47.372,STATUS,63675,,,,,,FRAME_ERROR
2026-04-23 15:13:47.372,STATUS,63679,,,,,,FRAME_ERROR
2026-04-23 15:13:47.403,STATUS,63713,,,,,,FRAME_ERROR
2026-04-23 15:13:47.407,STATUS,63716,,,,,,FRAME_ERROR
2026-04-23 15:13:47.424,STATUS,63731,,,,,,FRAME_ERROR
2026-04-23 15:13:47.444,STATUS,63753,,,,,,FRAME_ERROR
2026-04-23 15:13:47.463,STATUS,63772,,,,,,FRAME_ERROR
2026-04-23 15:13:47.485,STATUS,63790,,,,,,FRAME_ERROR
2026-04-23 15:13:47.486,STATUS,63792,,,,,,FRAME_ERROR
2026-04-23 15:13:47.500,STATUS,63809,,,,,,FRAME_ERROR
2026-04-23 15:13:47.526,STATUS,63833,,,,,,FRAME_ERROR
2026-04-23 15:13:47.542,STATUS,63849,,,,,,FRAME_ERROR
2026-04-23 15:13:47.561,STATUS,63868,,,,,,FRAME_ERROR
2026-04-23 15:13:47.563,STATUS,63872,,,,,,FRAME_ERROR
2026-04-23 15:13:47.599,STATUS,63907,,,,,,FRAME_ERROR
2026-04-23 15:13:47.601,STATUS,63911,,,,,,FRAME_ERROR
2026-04-23 15:13:47.617,STATUS,63924,,,,,,FRAME_ERROR
2026-04-23 15:13:47.635,STATUS,63944,,,,,,FRAME_ERROR
2026-04-23 15:13:47.652,STATUS,63959,,,,,,FRAME_ERROR
2026-04-23 15:13:47.669,STATUS,63979,,,,,,FRAME_ERROR
2026-04-23 15:13:47.673,STATUS,63982,,,,,,FRAME_ERROR
2026-04-23 15:13:47.690,STATUS,63997,,,,,,FRAME_ERROR
2026-04-23 15:13:47.706,STATUS,64016,,,,,,FRAME_ERROR
2026-04-23 15:13:47.726,STATUS,64032,,,,,,FRAME_ERROR
2026-04-23 15:13:47.743,STATUS,64052,,,,,,FRAME_ERROR
2026-04-23 15:13:47.748,STATUS,64056,,,,,,FRAME_ERROR
2026-04-23 15:13:47.785,STATUS,64094,,,,,,FRAME_ERROR
2026-04-23 15:13:47.789,STATUS,64098,,,,,,FRAME_ERROR
2026-04-23 15:13:47.807,STATUS,64116,,,,,,FRAME_ERROR
2026-04-23 15:13:47.827,STATUS,64136,,,,,,FRAME_ERROR
2026-04-23 15:13:47.845,STATUS,64154,,,,,,FRAME_ERROR
2026-04-23 15:13:47.866,STATUS,64174,,,,,,FRAME_ERROR
2026-04-23 15:13:47.867,STATUS,64177,,,,,,FRAME_ERROR
2026-04-23 15:13:47.886,STATUS,64195,,,,,,FRAME_ERROR
2026-04-23 15:13:47.902,STATUS,64212,,,,,,FRAME_ERROR
2026-04-23 15:13:47.918,STATUS,64227,,,,,,FRAME_ERROR
2026-04-23 15:13:47.938,STATUS,64243,,,,,,FRAME_ERROR
2026-04-23 15:13:47.940,STATUS,64250,,,,,,FRAME_ERROR
2026-04-23 15:13:47.975,STATUS,64281,,,,,,FRAME_ERROR
2026-04-23 15:13:47.978,STATUS,64284,,,,,,FRAME_ERROR
2026-04-23 15:13:47.990,STATUS,64299,,,,,,FRAME_ERROR
2026-04-23 15:13:48.009,STATUS,64319,,,,,,FRAME_ERROR
2026-04-23 15:13:48.030,STATUS,64340,,,,,,FRAME_ERROR
2026-04-23 15:13:48.049,STATUS,64358,,,,,,FRAME_ERROR
2026-04-23 15:13:48.051,STATUS,64361,,,,,,FRAME_ERROR
2026-04-23 15:13:48.066,STATUS,64375,,,,,,FRAME_ERROR
2026-04-23 15:13:48.090,STATUS,64400,,,,,,FRAME_ERROR
2026-04-23 15:13:48.105,STATUS,64415,,,,,,FRAME_ERROR
2026-04-23 15:13:48.123,STATUS,64432,,,,,,FRAME_ERROR
2026-04-23 15:13:48.126,STATUS,64436,,,,,,FRAME_ERROR
2026-04-23 15:13:48.159,STATUS,64466,,,,,,FRAME_ERROR
2026-04-23 15:13:48.159,STATUS,64469,,,,,,FRAME_ERROR
2026-04-23 15:13:48.179,STATUS,64483,,,,,,FRAME_ERROR
2026-04-23 15:13:48.199,STATUS,64502,,,,,,FRAME_ERROR
2026-04-23 15:13:48.216,STATUS,64521,,,,,,FRAME_ERROR
2026-04-23 15:13:48.231,STATUS,64540,,,,,,FRAME_ERROR
2026-04-23 15:13:48.242,STATUS,64543,,,,,,FRAME_ERROR
2026-04-23 15:13:48.248,STATUS,64557,,,,,,FRAME_ERROR
2026-04-23 15:13:48.269,STATUS,64576,,,,,,FRAME_ERROR
2026-04-23 15:13:48.283,STATUS,64590,,,,,,FRAME_ERROR
2026-04-23 15:13:48.299,STATUS,64607,,,,,,FRAME_ERROR
2026-04-23 15:13:48.303,STATUS,64613,,,,,,FRAME_ERROR
2026-04-23 15:13:48.332,STATUS,64640,,,,,,FRAME_ERROR
2026-04-23 15:13:48.339,STATUS,64644,,,,,,FRAME_ERROR
2026-04-23 15:13:48.348,STATUS,64658,,,,,,FRAME_ERROR
2026-04-23 15:13:48.368,STATUS,64673,,,,,,FRAME_ERROR
2026-04-23 15:13:48.384,STATUS,64688,,,,,,FRAME_ERROR
2026-04-23 15:13:48.399,STATUS,64703,,,,,,FRAME_ERROR
2026-04-23 15:13:48.399,STATUS,64705,,,,,,FRAME_ERROR
2026-04-23 15:13:48.409,STATUS,64719,,,,,,FRAME_ERROR
2026-04-23 15:13:48.427,STATUS,64737,,,,,,FRAME_ERROR
2026-04-23 15:13:48.444,STATUS,64753,,,,,,FRAME_ERROR
2026-04-23 15:13:48.464,STATUS,64770,,,,,,FRAME_ERROR
2026-04-23 15:13:48.464,STATUS,64773,,,,,,FRAME_ERROR
2026-04-23 15:13:48.492,STATUS,64799,,,,,,FRAME_ERROR
2026-04-23 15:13:48.499,STATUS,64803,,,,,,FRAME_ERROR
2026-04-23 15:13:48.499,STATUS,64808,,,,,,FRAME_ERROR
2026-04-23 15:13:48.500,STATUS,64810,,,,,,FRAME_ERROR
2026-04-23 15:13:48.532,STATUS,64842,,,,,,FRAME_ERROR
2026-04-23 15:13:48.539,STATUS,64844,,,,,,FRAME_ERROR
2026-04-23 15:13:48.546,STATUS,64856,,,,,,FRAME_ERROR
2026-04-23 15:13:48.562,STATUS,64871,,,,,,FRAME_ERROR
2026-04-23 15:13:48.579,STATUS,64888,,,,,,FRAME_ERROR
2026-04-23 15:13:48.600,STATUS,64903,,,,,,FRAME_ERROR
2026-04-23 15:13:48.600,STATUS,64906,,,,,,FRAME_ERROR
2026-04-23 15:13:48.609,STATUS,64919,,,,,,FRAME_ERROR
2026-04-23 15:13:48.626,STATUS,64935,,,,,,FRAME_ERROR
2026-04-23 15:13:48.640,STATUS,64949,,,,,,FRAME_ERROR
2026-04-23 15:13:48.659,STATUS,64965,,,,,,FRAME_ERROR
2026-04-23 15:13:48.662,STATUS,64972,,,,,,FRAME_ERROR
2026-04-23 15:13:48.666,STATUS,64975,,,,,,FRAME_ERROR
2026-04-23 15:13:48.679,STATUS,64987,,,,,,FRAME_ERROR
2026-04-23 15:13:48.699,STATUS,65002,,,,,,FRAME_ERROR
2026-04-23 15:13:48.700,STATUS,65005,,,,,,FRAME_ERROR
2026-04-23 15:13:48.728,STATUS,65033,,,,,,FRAME_ERROR
2026-04-23 15:13:48.728,STATUS,65035,,,,,,FRAME_ERROR
2026-04-23 15:13:48.741,STATUS,65051,,,,,,FRAME_ERROR
2026-04-23 15:13:48.759,STATUS,65068,,,,,,FRAME_ERROR
2026-04-23 15:13:48.780,STATUS,65088,,,,,,FRAME_ERROR
2026-04-23 15:13:48.800,STATUS,65104,,,,,,FRAME_ERROR
2026-04-23 15:13:48.800,STATUS,65106,,,,,,FRAME_ERROR
2026-04-23 15:13:48.825,STATUS,65122,,,,,,FRAME_ERROR
2026-04-23 15:13:48.839,STATUS,65144,,,,,,FRAME_ERROR
2026-04-23 15:13:48.849,STATUS,65158,,,,,,FRAME_ERROR
2026-04-23 15:13:48.868,STATUS,65174,,,,,,FRAME_ERROR
2026-04-23 15:13:48.868,STATUS,65177,,,,,,FRAME_ERROR
2026-04-23 15:13:48.901,STATUS,65209,,,,,,FRAME_ERROR
2026-04-23 15:13:48.906,STATUS,65215,,,,,,FRAME_ERROR
2026-04-23 15:13:48.907,STATUS,65217,,,,,,FRAME_ERROR
2026-04-23 15:13:48.910,STATUS,65219,,,,,,FRAME_ERROR
2026-04-23 15:13:48.927,STATUS,65235,,,,,,FRAME_ERROR
2026-04-23 15:13:48.940,STATUS,65250,,,,,,FRAME_ERROR
2026-04-23 15:13:48.946,STATUS,65254,,,,,,FRAME_ERROR
2026-04-23 15:13:48.961,STATUS,65271,,,,,,FRAME_ERROR
2026-04-23 15:13:48.979,STATUS,65289,,,,,,FRAME_ERROR
2026-04-23 15:13:48.984,STATUS,65294,,,,,,FRAME_ERROR
2026-04-23 15:13:48.987,STATUS,65297,,,,,,FRAME_ERROR
2026-04-23 15:13:49.001,STATUS,65309,,,,,,FRAME_ERROR
2026-04-23 15:13:49.018,STATUS,65325,,,,,,FRAME_ERROR
2026-04-23 15:13:49.029,STATUS,65339,,,,,,FRAME_ERROR
2026-04-23 15:13:49.046,STATUS,65356,,,,,,FRAME_ERROR
2026-04-23 15:13:49.050,STATUS,65360,,,,,,FRAME_ERROR
2026-04-23 15:13:49.079,STATUS,65388,,,,,,FRAME_ERROR
2026-04-23 15:13:49.084,STATUS,65394,,,,,,FRAME_ERROR
2026-04-23 15:13:49.101,STATUS,65410,,,,,,FRAME_ERROR
2026-04-23 15:13:49.118,STATUS,65426,,,,,,FRAME_ERROR
2026-04-23 15:13:49.124,STATUS,65434,,,,,,FRAME_ERROR
2026-04-23 15:13:49.128,STATUS,65438,,,,,,FRAME_ERROR
2026-04-23 15:13:49.130,STATUS,65440,,,,,,FRAME_ERROR
2026-04-23 15:13:49.131,STATUS,65441,,,,,,FRAME_ERROR
2026-04-23 15:13:49.134,STATUS,65444,,,,,,FRAME_ERROR
2026-04-23 15:13:49.146,STATUS,65456,,,,,,FRAME_ERROR
2026-04-23 15:13:49.161,STATUS,65471,,,,,,FRAME_ERROR
2026-04-23 15:13:49.167,STATUS,65473,,,,,,FRAME_ERROR
2026-04-23 15:13:49.200,STATUS,65503,,,,,,FRAME_ERROR
2026-04-23 15:13:49.200,STATUS,65506,,,,,,FRAME_ERROR
2026-04-23 15:13:49.209,STATUS,65519,,,,,,FRAME_ERROR
2026-04-23 15:13:49.225,STATUS,65535,,,,,,FRAME_ERROR
2026-04-23 15:13:49.240,STATUS,65549,,,,,,FRAME_ERROR
2026-04-23 15:13:49.258,STATUS,65565,,,,,,FRAME_ERROR
2026-04-23 15:13:49.260,STATUS,65568,,,,,,FRAME_ERROR
2026-04-23 15:13:49.278,STATUS,65584,,,,,,FRAME_ERROR
2026-04-23 15:13:49.300,STATUS,65605,,,,,,FRAME_ERROR
2026-04-23 15:13:49.309,STATUS,65617,,,,,,FRAME_ERROR
2026-04-23 15:13:49.326,STATUS,65636,,,,,,FRAME_ERROR
2026-04-23 15:13:49.329,STATUS,65639,,,,,,FRAME_ERROR
2026-04-23 15:13:49.361,STATUS,65669,,,,,,FRAME_ERROR
2026-04-23 15:13:49.363,STATUS,65673,,,,,,FRAME_ERROR
2026-04-23 15:13:49.369,STATUS,65679,,,,,,FRAME_ERROR
2026-04-23 15:13:49.371,STATUS,65681,,,,,,FRAME_ERROR
2026-04-23 15:13:49.380,STATUS,65687,,,,,,FRAME_ERROR
2026-04-23 15:13:49.389,STATUS,65699,,,,,,FRAME_ERROR
2026-04-23 15:13:49.408,STATUS,65717,,,,,,FRAME_ERROR
2026-04-23 15:13:49.410,STATUS,65720,,,,,,FRAME_ERROR
2026-04-23 15:13:49.440,STATUS,65748,,,,,,FRAME_ERROR
2026-04-23 15:13:49.451,STATUS,65760,,,,,,FRAME_ERROR
2026-04-23 15:13:49.454,STATUS,65762,,,,,,FRAME_ERROR
2026-04-23 15:13:49.466,STATUS,65775,,,,,,FRAME_ERROR
2026-04-23 15:13:49.484,STATUS,65793,,,,,,FRAME_ERROR
2026-04-23 15:13:49.501,STATUS,65807,,,,,,FRAME_ERROR
2026-04-23 15:13:49.520,STATUS,65826,,,,,,FRAME_ERROR
2026-04-23 15:13:49.521,STATUS,65830,,,,,,FRAME_ERROR
2026-04-23 15:13:49.525,STATUS,65834,,,,,,FRAME_ERROR
2026-04-23 15:13:49.527,STATUS,65837,,,,,,FRAME_ERROR
2026-04-23 15:13:49.541,STATUS,65850,,,,,,FRAME_ERROR
2026-04-23 15:13:49.557,STATUS,65866,,,,,,FRAME_ERROR
2026-04-23 15:13:49.565,STATUS,65874,,,,,,FRAME_ERROR
2026-04-23 15:13:49.566,STATUS,65876,,,,,,FRAME_ERROR
2026-04-23 15:13:49.567,STATUS,65877,,,,,,FRAME_ERROR
2026-04-23 15:13:49.578,STATUS,65888,,,,,,FRAME_ERROR
2026-04-23 15:13:49.599,STATUS,65905,,,,,,FRAME_ERROR
2026-04-23 15:13:49.611,STATUS,65919,,,,,,FRAME_ERROR
2026-04-23 15:13:49.627,STATUS,65936,,,,,,FRAME_ERROR
2026-04-23 15:13:49.629,STATUS,65938,,,,,,FRAME_ERROR
2026-04-23 15:13:49.658,STATUS,65965,,,,,,FRAME_ERROR
2026-04-23 15:13:49.658,STATUS,65967,,,,,,FRAME_ERROR
2026-04-23 15:13:49.679,STATUS,65982,,,,,,FRAME_ERROR
2026-04-23 15:13:49.690,STATUS,65997,,,,,,FRAME_ERROR
2026-04-23 15:13:49.702,STATUS,66011,,,,,,FRAME_ERROR
2026-04-23 15:13:49.719,STATUS,66025,,,,,,FRAME_ERROR
2026-04-23 15:13:49.719,STATUS,66029,,,,,,FRAME_ERROR
2026-04-23 15:13:49.735,STATUS,66044,,,,,,FRAME_ERROR
2026-04-23 15:13:49.750,STATUS,66060,,,,,,FRAME_ERROR
2026-04-23 15:13:49.763,STATUS,66073,,,,,,FRAME_ERROR
2026-04-23 15:13:49.781,STATUS,66088,,,,,,FRAME_ERROR
2026-04-23 15:13:49.782,STATUS,66091,,,,,,FRAME_ERROR
2026-04-23 15:13:49.812,STATUS,66120,,,,,,FRAME_ERROR
2026-04-23 15:13:49.813,STATUS,66123,,,,,,FRAME_ERROR
2026-04-23 15:13:49.829,STATUS,66137,,,,,,FRAME_ERROR
2026-04-23 15:13:49.844,STATUS,66154,,,,,,FRAME_ERROR
2026-04-23 15:13:49.853,STATUS,66163,,,,,,FRAME_ERROR
2026-04-23 15:13:49.860,STATUS,66168,,,,,,FRAME_ERROR
2026-04-23 15:13:49.861,STATUS,66171,,,,,,FRAME_ERROR
2026-04-23 15:13:49.862,STATUS,66172,,,,,,FRAME_ERROR
2026-04-23 15:13:49.864,STATUS,66174,,,,,,FRAME_ERROR
2026-04-23 15:13:49.871,STATUS,66180,,,,,,FRAME_ERROR
2026-04-23 15:13:49.873,STATUS,66183,,,,,,FRAME_ERROR
2026-04-23 15:13:49.895,STATUS,66196,,,,,,FRAME_ERROR
2026-04-23 15:13:49.909,STATUS,66218,,,,,,FRAME_ERROR
2026-04-23 15:13:49.910,STATUS,66219,,,,,,FRAME_ERROR
2026-04-23 15:13:49.911,STATUS,66221,,,,,,FRAME_ERROR
2026-04-23 15:13:49.914,STATUS,66223,,,,,,FRAME_ERROR
2026-04-23 15:13:49.941,STATUS,66250,,,,,,FRAME_ERROR
2026-04-23 15:13:49.943,STATUS,66252,,,,,,FRAME_ERROR
2026-04-23 15:13:49.957,STATUS,66264,,,,,,FRAME_ERROR
2026-04-23 15:13:49.970,STATUS,66279,,,,,,FRAME_ERROR
2026-04-23 15:13:49.987,STATUS,66296,,,,,,FRAME_ERROR
2026-04-23 15:13:50.000,STATUS,66310,,,,,,FRAME_ERROR
2026-04-23 15:13:50.007,STATUS,66316,,,,,,FRAME_ERROR
2026-04-23 15:13:50.009,STATUS,66319,,,,,,FRAME_ERROR
2026-04-23 15:13:50.017,STATUS,66324,,,,,,FRAME_ERROR
2026-04-23 15:13:50.020,STATUS,66328,,,,,,FRAME_ERROR
2026-04-23 15:13:50.032,STATUS,66341,,,,,,FRAME_ERROR
2026-04-23 15:13:50.054,STATUS,66359,,,,,,FRAME_ERROR
2026-04-23 15:13:50.070,STATUS,66374,,,,,,FRAME_ERROR
2026-04-23 15:13:50.083,STATUS,66390,,,,,,FRAME_ERROR
2026-04-23 15:13:50.089,STATUS,66393,,,,,,FRAME_ERROR
2026-04-23 15:13:50.100,STATUS,66408,,,,,,FRAME_ERROR
2026-04-23 15:13:50.121,STATUS,66426,,,,,,FRAME_ERROR
2026-04-23 15:13:50.137,STATUS,66440,,,,,,FRAME_ERROR
2026-04-23 15:13:50.152,STATUS,66460,,,,,,FRAME_ERROR
2026-04-23 15:13:50.160,STATUS,66463,,,,,,FRAME_ERROR
2026-04-23 15:13:50.160,STATUS,66466,,,,,,FRAME_ERROR
2026-04-23 15:13:50.172,STATUS,66469,,,,,,FRAME_ERROR
2026-04-23 15:13:50.174,STATUS,66481,,,,,,FRAME_ERROR
2026-04-23 15:13:50.191,STATUS,66486,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-40"
2026-04-23 15:13:50.192,STATUS,66497,,,,,,FRAME_ERROR
2026-04-23 15:13:50.202,STATUS,66509,,,,,,FRAME_ERROR
2026-04-23 15:13:50.218,STATUS,66524,,,,,,FRAME_ERROR
2026-04-23 15:13:50.229,STATUS,66531,,,,,,FRAME_ERROR
2026-04-23 15:13:50.229,STATUS,66533,,,,,,FRAME_ERROR
2026-04-23 15:13:50.231,STATUS,66536,,,,,,FRAME_ERROR
2026-04-23 15:13:50.231,STATUS,66537,,,,,,FRAME_ERROR
2026-04-23 15:13:50.237,STATUS,66543,,,,,,FRAME_ERROR
2026-04-23 15:13:50.237,STATUS,66544,,,,,,FRAME_ERROR
2026-04-23 15:13:50.252,STATUS,66558,,,,,,FRAME_ERROR
2026-04-23 15:13:50.268,STATUS,66572,,,,,,FRAME_ERROR
2026-04-23 15:13:50.268,STATUS,66575,,,,,,FRAME_ERROR
2026-04-23 15:13:50.285,STATUS,66592,,,,,,FRAME_ERROR
2026-04-23 15:13:50.306,STATUS,66611,,,,,,FRAME_ERROR
2026-04-23 15:13:50.318,STATUS,66625,,,,,,FRAME_ERROR
2026-04-23 15:13:50.334,STATUS,66641,,,,,,FRAME_ERROR
2026-04-23 15:13:50.336,STATUS,66643,,,,,,FRAME_ERROR
2026-04-23 15:13:50.341,STATUS,66648,,,,,,FRAME_ERROR
2026-04-23 15:13:50.341,STATUS,66651,,,,,,FRAME_ERROR
2026-04-23 15:13:50.347,STATUS,66655,,,,,,FRAME_ERROR
2026-04-23 15:13:50.347,STATUS,66656,,,,,,FRAME_ERROR
2026-04-23 15:13:50.359,STATUS,66663,,,,,,FRAME_ERROR
2026-04-23 15:13:50.369,STATUS,66673,,,,,,FRAME_ERROR
2026-04-23 15:13:50.381,STATUS,66688,,,,,,FRAME_ERROR
2026-04-23 15:13:50.382,STATUS,66691,,,,,,FRAME_ERROR
2026-04-23 15:13:50.399,STATUS,66707,,,,,,FRAME_ERROR
2026-04-23 15:13:50.418,STATUS,66723,,,,,,FRAME_ERROR
2026-04-23 15:13:50.421,STATUS,66725,,,,,,FRAME_ERROR
2026-04-23 15:13:50.431,STATUS,66738,,,,,,FRAME_ERROR
2026-04-23 15:13:50.449,STATUS,66757,,,,,,FRAME_ERROR
2026-04-23 15:13:50.463,STATUS,66771,,,,,,FRAME_ERROR
2026-04-23 15:13:50.480,STATUS,66785,,,,,,FRAME_ERROR
2026-04-23 15:13:50.485,STATUS,66789,,,,,,FRAME_ERROR
2026-04-23 15:13:50.507,STATUS,66814,,,,,,FRAME_ERROR
2026-04-23 15:13:50.510,STATUS,66819,,,,,,FRAME_ERROR
2026-04-23 15:13:50.526,STATUS,66833,,,,,,FRAME_ERROR
2026-04-23 15:13:50.543,STATUS,66851,,,,,,FRAME_ERROR
2026-04-23 15:13:50.563,STATUS,66870,,,,,,FRAME_ERROR
2026-04-23 15:13:50.583,STATUS,66888,,,,,,FRAME_ERROR
2026-04-23 15:13:50.584,STATUS,66890,,,,,,FRAME_ERROR
2026-04-23 15:13:50.602,STATUS,66906,,,,,,FRAME_ERROR
2026-04-23 15:13:50.621,STATUS,66929,,,,,,FRAME_ERROR
2026-04-23 15:13:50.641,STATUS,66943,,,,,,FRAME_ERROR
2026-04-23 15:13:50.651,STATUS,66958,,,,,,FRAME_ERROR
2026-04-23 15:13:50.652,STATUS,66961,,,,,,FRAME_ERROR
2026-04-23 15:13:50.681,STATUS,66989,,,,,,FRAME_ERROR
2026-04-23 15:13:50.684,STATUS,66993,,,,,,FRAME_ERROR
2026-04-23 15:13:50.701,STATUS,67005,,,,,,FRAME_ERROR
2026-04-23 15:13:50.710,STATUS,67019,,,,,,FRAME_ERROR
2026-04-23 15:13:50.726,STATUS,67036,,,,,,FRAME_ERROR
2026-04-23 15:13:50.742,STATUS,67051,,,,,,FRAME_ERROR
2026-04-23 15:13:50.745,STATUS,67054,,,,,,FRAME_ERROR
2026-04-23 15:13:50.760,STATUS,67066,,,,,,FRAME_ERROR
2026-04-23 15:13:50.773,STATUS,67081,,,,,,FRAME_ERROR
2026-04-23 15:13:50.780,STATUS,67087,,,,,,FRAME_ERROR
2026-04-23 15:13:50.782,STATUS,67091,,,,,,FRAME_ERROR
2026-04-23 15:13:50.803,STATUS,67104,,,,,,FRAME_ERROR
2026-04-23 15:13:50.813,STATUS,67121,,,,,,FRAME_ERROR
2026-04-23 15:13:50.827,STATUS,67134,,,,,,FRAME_ERROR
2026-04-23 15:13:50.842,STATUS,67148,,,,,,FRAME_ERROR
2026-04-23 15:13:50.844,STATUS,67152,,,,,,FRAME_ERROR
2026-04-23 15:13:50.871,STATUS,67179,,,,,,FRAME_ERROR
2026-04-23 15:13:50.873,STATUS,67182,,,,,,FRAME_ERROR
2026-04-23 15:13:50.886,STATUS,67194,,,,,,FRAME_ERROR
2026-04-23 15:13:50.902,STATUS,67210,,,,,,FRAME_ERROR
2026-04-23 15:13:50.916,STATUS,67224,,,,,,FRAME_ERROR
2026-04-23 15:13:50.931,STATUS,67238,,,,,,FRAME_ERROR
2026-04-23 15:13:50.941,STATUS,67243,,,,,,FRAME_ERROR
2026-04-23 15:13:50.949,STATUS,67256,,,,,,FRAME_ERROR
2026-04-23 15:13:50.981,STATUS,67287,,,,,,FRAME_ERROR
2026-04-23 15:13:50.993,STATUS,67299,,,,,,FRAME_ERROR
2026-04-23 15:13:51.009,STATUS,67316,,,,,,FRAME_ERROR
2026-04-23 15:13:51.010,STATUS,67320,,,,,,FRAME_ERROR
2026-04-23 15:13:51.042,STATUS,67348,,,,,,FRAME_ERROR
2026-04-23 15:13:51.042,STATUS,67351,,,,,,FRAME_ERROR
2026-04-23 15:13:51.061,STATUS,67366,,,,,,FRAME_ERROR
2026-04-23 15:13:51.074,STATUS,67382,,,,,,FRAME_ERROR
2026-04-23 15:13:51.093,STATUS,67400,,,,,,FRAME_ERROR
2026-04-23 15:13:51.107,STATUS,67415,,,,,,FRAME_ERROR
2026-04-23 15:13:51.114,STATUS,67421,,,,,,FRAME_ERROR
2026-04-23 15:13:51.121,STATUS,67425,,,,,,FRAME_ERROR
2026-04-23 15:13:51.121,STATUS,67428,,,,,,FRAME_ERROR
2026-04-23 15:13:51.121,STATUS,67430,,,,,,FRAME_ERROR
2026-04-23 15:13:51.124,STATUS,67432,,,,,,FRAME_ERROR
2026-04-23 15:13:51.135,STATUS,67443,,,,,,FRAME_ERROR
2026-04-23 15:13:51.161,STATUS,67466,,,,,,FRAME_ERROR
2026-04-23 15:13:51.162,STATUS,67468,,,,,,FRAME_ERROR
2026-04-23 15:13:51.166,STATUS,67473,,,,,,FRAME_ERROR
2026-04-23 15:13:51.167,STATUS,67476,,,,,,FRAME_ERROR
2026-04-23 15:13:51.173,STATUS,67481,,,,,,FRAME_ERROR
2026-04-23 15:13:51.174,STATUS,67482,,,,,,FRAME_ERROR
2026-04-23 15:13:51.189,STATUS,67497,,,,,,FRAME_ERROR
2026-04-23 15:13:51.205,STATUS,67513,,,,,,FRAME_ERROR
2026-04-23 15:13:51.226,STATUS,67529,,,,,,FRAME_ERROR
2026-04-23 15:13:51.241,STATUS,67545,,,,,,FRAME_ERROR
2026-04-23 15:13:51.241,STATUS,67547,,,,,,FRAME_ERROR
2026-04-23 15:13:51.251,STATUS,67559,,,,,,FRAME_ERROR
2026-04-23 15:13:51.271,STATUS,67576,,,,,,FRAME_ERROR
2026-04-23 15:13:51.283,STATUS,67590,,,,,,FRAME_ERROR
2026-04-23 15:13:51.305,STATUS,67605,,,,,,FRAME_ERROR
2026-04-23 15:13:51.306,STATUS,67610,,,,,,FRAME_ERROR
2026-04-23 15:13:51.331,STATUS,67639,,,,,,FRAME_ERROR
2026-04-23 15:13:51.335,STATUS,67643,,,,,,FRAME_ERROR
2026-04-23 15:13:51.351,STATUS,67656,,,,,,FRAME_ERROR
2026-04-23 15:13:51.364,STATUS,67671,,,,,,FRAME_ERROR
2026-04-23 15:13:51.381,STATUS,67686,,,,,,FRAME_ERROR
2026-04-23 15:13:51.393,STATUS,67701,,,,,,FRAME_ERROR
2026-04-23 15:13:51.401,STATUS,67704,,,,,,FRAME_ERROR
2026-04-23 15:13:51.409,STATUS,67717,,,,,,FRAME_ERROR
2026-04-23 15:13:51.425,STATUS,67733,,,,,,FRAME_ERROR
2026-04-23 15:13:51.439,STATUS,67746,,,,,,FRAME_ERROR
2026-04-23 15:13:51.452,STATUS,67761,,,,,,FRAME_ERROR
