pc_time,packet_type,esp_millis,byte_hex,byte_dec,steer,throttle,brake,mode_id,fault_flag,status_text,raw_line
2026-04-23 15:36:09.334,RAWBYTE,27180,00,0,,,,,,,"RAWBYTE,27180,00,0"
2026-04-23 15:36:09.354,RAWBYTE,27200,00,0,,,,,,,"RAWBYTE,27200,00,0"
2026-04-23 15:36:09.379,RAWBYTE,27221,00,0,,,,,,,"RAWBYTE,27221,00,0"
2026-04-23 15:36:09.395,RAWBYTE,27241,01,1,,,,,,,"RAWBYTE,27241,01,1"
2026-04-23 15:36:09.417,RAWBYTE,27262,00,0,,,,,,,"RAWBYTE,27262,00,0"
2026-04-23 15:36:09.436,RAWBYTE,27282,0a,10,,,,,,,"RAWBYTE,27282,0a,10"
2026-04-23 15:36:09.457,RAWBYTE,27302,00,0,,,,,,,"RAWBYTE,27302,00,0"
2026-04-23 15:36:09.477,RAWBYTE,27323,00,0,,,,,,,"RAWBYTE,27323,00,0"
2026-04-23 15:36:09.498,RAWBYTE,27344,00,0,,,,,,,"RAWBYTE,27344,00,0"
2026-04-23 15:36:09.524,RAWBYTE,27364,0a,10,,,,,,,"RAWBYTE,27364,0a,10"
2026-04-23 15:36:09.538,RAWBYTE,27384,00,0,,,,,,,"RAWBYTE,27384,00,0"
2026-04-23 15:36:09.559,RAWBYTE,27405,00,0,,,,,,,"RAWBYTE,27405,00,0"
2026-04-23 15:36:09.582,RAWBYTE,27425,01,1,,,,,,,"RAWBYTE,27425,01,1"
2026-04-23 15:36:09.601,RAWBYTE,27446,00,0,,,,,,,"RAWBYTE,27446,00,0"
2026-04-23 15:36:09.621,RAWBYTE,27466,0a,10,,,,,,,"RAWBYTE,27466,0a,10"
2026-04-23 15:36:09.644,RAWBYTE,27487,00,0,,,,,,,"RAWBYTE,27487,00,0"
2026-04-23 15:36:09.667,RAWBYTE,27507,00,0,,,,,,,"RAWBYTE,27507,00,0"
2026-04-23 15:36:09.683,RAWBYTE,27528,01,1,,,,,,,"RAWBYTE,27528,01,1"
2026-04-23 15:36:09.703,RAWBYTE,27548,00,0,,,,,,,"RAWBYTE,27548,00,0"
2026-04-23 15:36:09.730,RAWBYTE,27569,00,0,,,,,,,"RAWBYTE,27569,00,0"
2026-04-23 15:36:09.744,RAWBYTE,27589,00,0,,,,,,,"RAWBYTE,27589,00,0"
2026-04-23 15:36:09.765,RAWBYTE,27610,00,0,,,,,,,"RAWBYTE,27610,00,0"
2026-04-23 15:36:09.789,RAWBYTE,27630,01,1,,,,,,,"RAWBYTE,27630,01,1"
2026-04-23 15:36:09.807,RAWBYTE,27651,0a,10,,,,,,,"RAWBYTE,27651,0a,10"
2026-04-23 15:36:09.826,RAWBYTE,27671,00,0,,,,,,,"RAWBYTE,27671,00,0"
2026-04-23 15:36:09.845,RAWBYTE,27692,00,0,,,,,,,"RAWBYTE,27692,00,0"
2026-04-23 15:36:09.868,RAWBYTE,27713,00,0,,,,,,,"RAWBYTE,27713,00,0"
2026-04-23 15:36:09.888,RAWBYTE,27733,01,1,,,,,,,"RAWBYTE,27733,01,1"
2026-04-23 15:36:09.915,RAWBYTE,27754,00,0,,,,,,,"RAWBYTE,27754,00,0"
2026-04-23 15:36:09.930,RAWBYTE,27774,00,0,,,,,,,"RAWBYTE,27774,00,0"
2026-04-23 15:36:09.952,RAWBYTE,27795,00,0,,,,,,,"RAWBYTE,27795,00,0"
2026-04-23 15:36:09.970,RAWBYTE,27815,01,1,,,,,,,"RAWBYTE,27815,01,1"
2026-04-23 15:36:09.992,RAWBYTE,27836,00,0,,,,,,,"RAWBYTE,27836,00,0"
2026-04-23 15:36:10.011,RAWBYTE,27856,0a,10,,,,,,,"RAWBYTE,27856,0a,10"
2026-04-23 15:36:10.031,RAWBYTE,27877,00,0,,,,,,,"RAWBYTE,27877,00,0"
2026-04-23 15:36:10.051,RAWBYTE,27897,00,0,,,,,,,"RAWBYTE,27897,00,0"
2026-04-23 15:36:10.073,RAWBYTE,27917,01,1,,,,,,,"RAWBYTE,27917,01,1"
2026-04-23 15:36:10.094,RAWBYTE,27938,00,0,,,,,,,"RAWBYTE,27938,00,0"
2026-04-23 15:36:10.113,RAWBYTE,27959,00,0,,,,,,,"RAWBYTE,27959,00,0"
2026-04-23 15:36:10.134,RAWBYTE,27979,00,0,,,,,,,"RAWBYTE,27979,00,0"
2026-04-23 15:36:10.156,RAWBYTE,27999,00,0,,,,,,,"RAWBYTE,27999,00,0"
2026-04-23 15:36:10.175,RAWBYTE,28020,01,1,,,,,,,"RAWBYTE,28020,01,1"
2026-04-23 15:36:10.197,RAWBYTE,28040,00,0,,,,,,,"RAWBYTE,28040,00,0"
2026-04-23 15:36:10.216,RAWBYTE,28061,0a,10,,,,,,,"RAWBYTE,28061,0a,10"
2026-04-23 15:36:10.236,RAWBYTE,28081,00,0,,,,,,,"RAWBYTE,28081,00,0"
2026-04-23 15:36:10.259,RAWBYTE,28102,00,0,,,,,,,"RAWBYTE,28102,00,0"
2026-04-23 15:36:10.277,RAWBYTE,28122,01,1,,,,,,,"RAWBYTE,28122,01,1"
2026-04-23 15:36:10.298,RAWBYTE,28143,00,0,,,,,,,"RAWBYTE,28143,00,0"
2026-04-23 15:36:10.318,RAWBYTE,28163,00,0,,,,,,,"RAWBYTE,28163,00,0"
2026-04-23 15:36:10.338,RAWBYTE,28184,00,0,,,,,,,"RAWBYTE,28184,00,0"
2026-04-23 15:36:10.359,RAWBYTE,28204,00,0,,,,,,,"RAWBYTE,28204,00,0"
2026-04-23 15:36:10.378,RAWBYTE,28225,01,1,,,,,,,"RAWBYTE,28225,01,1"
2026-04-23 15:36:10.401,RAWBYTE,28245,0a,10,,,,,,,"RAWBYTE,28245,0a,10"
2026-04-23 15:36:10.420,RAWBYTE,28266,00,0,,,,,,,"RAWBYTE,28266,00,0"
2026-04-23 15:36:10.441,RAWBYTE,28286,00,0,,,,,,,"RAWBYTE,28286,00,0"
2026-04-23 15:36:10.464,RAWBYTE,28306,00,0,,,,,,,"RAWBYTE,28306,00,0"
2026-04-23 15:36:10.483,RAWBYTE,28327,01,1,,,,,,,"RAWBYTE,28327,01,1"
2026-04-23 15:36:10.502,RAWBYTE,28348,00,0,,,,,,,"RAWBYTE,28348,00,0"
2026-04-23 15:36:10.523,RAWBYTE,28368,00,0,,,,,,,"RAWBYTE,28368,00,0"
2026-04-23 15:36:10.543,RAWBYTE,28388,00,0,,,,,,,"RAWBYTE,28388,00,0"
2026-04-23 15:36:10.566,RAWBYTE,28409,00,0,,,,,,,"RAWBYTE,28409,00,0"
2026-04-23 15:36:10.584,RAWBYTE,28429,01,1,,,,,,,"RAWBYTE,28429,01,1"
2026-04-23 15:36:10.605,RAWBYTE,28450,0a,10,,,,,,,"RAWBYTE,28450,0a,10"
2026-04-23 15:36:10.626,RAWBYTE,28471,00,0,,,,,,,"RAWBYTE,28471,00,0"
2026-04-23 15:36:10.645,RAWBYTE,28491,00,0,,,,,,,"RAWBYTE,28491,00,0"
2026-04-23 15:36:10.670,RAWBYTE,28511,01,1,,,,,,,"RAWBYTE,28511,01,1"
2026-04-23 15:36:10.687,RAWBYTE,28532,00,0,,,,,,,"RAWBYTE,28532,00,0"
2026-04-23 15:36:10.707,RAWBYTE,28552,00,0,,,,,,,"RAWBYTE,28552,00,0"
2026-04-23 15:36:10.728,RAWBYTE,28573,00,0,,,,,,,"RAWBYTE,28573,00,0"
2026-04-23 15:36:10.748,RAWBYTE,28593,00,0,,,,,,,"RAWBYTE,28593,00,0"
2026-04-23 15:36:10.770,RAWBYTE,28614,01,1,,,,,,,"RAWBYTE,28614,01,1"
2026-04-23 15:36:10.789,RAWBYTE,28634,0a,10,,,,,,,"RAWBYTE,28634,0a,10"
2026-04-23 15:36:10.809,RAWBYTE,28655,00,0,,,,,,,"RAWBYTE,28655,00,0"
2026-04-23 15:36:10.830,RAWBYTE,28675,00,0,,,,,,,"RAWBYTE,28675,00,0"
2026-04-23 15:36:10.850,RAWBYTE,28696,00,0,,,,,,,"RAWBYTE,28696,00,0"
2026-04-23 15:36:10.873,RAWBYTE,28716,01,1,,,,,,,"RAWBYTE,28716,01,1"
2026-04-23 15:36:10.891,RAWBYTE,28736,00,0,,,,,,,"RAWBYTE,28736,00,0"
2026-04-23 15:36:10.912,RAWBYTE,28757,00,0,,,,,,,"RAWBYTE,28757,00,0"
2026-04-23 15:36:10.932,RAWBYTE,28778,00,0,,,,,,,"RAWBYTE,28778,00,0"
2026-04-23 15:36:10.953,RAWBYTE,28798,00,0,,,,,,,"RAWBYTE,28798,00,0"
2026-04-23 15:36:10.975,RAWBYTE,28818,01,1,,,,,,,"RAWBYTE,28818,01,1"
2026-04-23 15:36:10.994,RAWBYTE,28839,00,0,,,,,,,"RAWBYTE,28839,00,0"
2026-04-23 15:36:11.014,RAWBYTE,28859,00,0,,,,,,,"RAWBYTE,28859,00,0"
2026-04-23 15:36:11.035,RAWBYTE,28880,00,0,,,,,,,"RAWBYTE,28880,00,0"
2026-04-23 15:36:11.055,RAWBYTE,28900,00,0,,,,,,,"RAWBYTE,28900,00,0"
2026-04-23 15:36:11.085,RAWBYTE,28921,01,1,,,,,,,"RAWBYTE,28921,01,1"
2026-04-23 15:36:11.096,RAWBYTE,28941,00,0,,,,,,,"RAWBYTE,28941,00,0"
2026-04-23 15:36:11.116,RAWBYTE,28962,00,0,,,,,,,"RAWBYTE,28962,00,0"
2026-04-23 15:36:11.137,RAWBYTE,28982,00,0,,,,,,,"RAWBYTE,28982,00,0"
2026-04-23 15:36:11.158,RAWBYTE,29003,00,0,,,,,,,"RAWBYTE,29003,00,0"
2026-04-23 15:36:11.178,RAWBYTE,29023,01,1,,,,,,,"RAWBYTE,29023,01,1"
2026-04-23 15:36:11.198,RAWBYTE,29043,01,1,,,,,,,"RAWBYTE,29043,01,1"
2026-04-23 15:36:11.219,RAWBYTE,29064,00,0,,,,,,,"RAWBYTE,29064,00,0"
2026-04-23 15:36:11.239,RAWBYTE,29084,0a,10,,,,,,,"RAWBYTE,29084,0a,10"
2026-04-23 15:36:11.259,RAWBYTE,29105,00,0,,,,,,,"RAWBYTE,29105,00,0"
2026-04-23 15:36:11.282,RAWBYTE,29125,00,0,,,,,,,"RAWBYTE,29125,00,0"
2026-04-23 15:36:11.301,RAWBYTE,29146,01,1,,,,,,,"RAWBYTE,29146,01,1"
2026-04-23 15:36:11.321,RAWBYTE,29166,00,0,,,,,,,"RAWBYTE,29166,00,0"
2026-04-23 15:36:11.342,RAWBYTE,29187,0a,10,,,,,,,"RAWBYTE,29187,0a,10"
2026-04-23 15:36:11.362,RAWBYTE,29207,00,0,,,,,,,"RAWBYTE,29207,00,0"
2026-04-23 15:36:11.382,RAWBYTE,29228,01,1,,,,,,,"RAWBYTE,29228,01,1"
2026-04-23 15:36:11.403,RAWBYTE,29248,00,0,,,,,,,"RAWBYTE,29248,00,0"
2026-04-23 15:36:11.424,RAWBYTE,29269,0a,10,,,,,,,"RAWBYTE,29269,0a,10"
2026-04-23 15:36:11.443,RAWBYTE,29289,00,0,,,,,,,"RAWBYTE,29289,00,0"
2026-04-23 15:36:11.464,RAWBYTE,29309,00,0,,,,,,,"RAWBYTE,29309,00,0"
2026-04-23 15:36:11.485,RAWBYTE,29330,00,0,,,,,,,"RAWBYTE,29330,00,0"
2026-04-23 15:36:11.505,RAWBYTE,29350,01,1,,,,,,,"RAWBYTE,29350,01,1"
2026-04-23 15:36:11.526,RAWBYTE,29371,00,0,,,,,,,"RAWBYTE,29371,00,0"
2026-04-23 15:36:11.546,RAWBYTE,29391,00,0,,,,,,,"RAWBYTE,29391,00,0"
2026-04-23 15:36:11.567,RAWBYTE,29412,00,0,,,,,,,"RAWBYTE,29412,00,0"
2026-04-23 15:36:11.590,RAWBYTE,29433,01,1,,,,,,,"RAWBYTE,29433,01,1"
2026-04-23 15:36:11.608,RAWBYTE,29453,00,0,,,,,,,"RAWBYTE,29453,00,0"
2026-04-23 15:36:11.629,RAWBYTE,29474,0a,10,,,,,,,"RAWBYTE,29474,0a,10"
2026-04-23 15:36:11.649,RAWBYTE,29494,00,0,,,,,,,"RAWBYTE,29494,00,0"
2026-04-23 15:36:11.670,RAWBYTE,29515,00,0,,,,,,,"RAWBYTE,29515,00,0"
2026-04-23 15:36:11.690,RAWBYTE,29535,00,0,,,,,,,"RAWBYTE,29535,00,0"
2026-04-23 15:36:11.714,RAWBYTE,29555,00,0,,,,,,,"RAWBYTE,29555,00,0"
2026-04-23 15:36:11.736,RAWBYTE,29576,00,0,,,,,,,"RAWBYTE,29576,00,0"
2026-04-23 15:36:11.751,RAWBYTE,29597,00,0,,,,,,,"RAWBYTE,29597,00,0"
2026-04-23 15:36:11.772,RAWBYTE,29617,00,0,,,,,,,"RAWBYTE,29617,00,0"
2026-04-23 15:36:11.793,RAWBYTE,29637,01,1,,,,,,,"RAWBYTE,29637,01,1"
2026-04-23 15:36:11.813,RAWBYTE,29658,00,0,,,,,,,"RAWBYTE,29658,00,0"
2026-04-23 15:36:11.835,RAWBYTE,29678,0a,10,,,,,,,"RAWBYTE,29678,0a,10"
2026-04-23 15:36:11.854,RAWBYTE,29699,00,0,,,,,,,"RAWBYTE,29699,00,0"
2026-04-23 15:36:11.874,RAWBYTE,29719,00,0,,,,,,,"RAWBYTE,29719,00,0"
2026-04-23 15:36:11.894,RAWBYTE,29740,00,0,,,,,,,"RAWBYTE,29740,00,0"
2026-04-23 15:36:11.922,RAWBYTE,29760,0a,10,,,,,,,"RAWBYTE,29760,0a,10"
2026-04-23 15:36:11.934,RAWBYTE,29781,00,0,,,,,,,"RAWBYTE,29781,00,0"
2026-04-23 15:36:11.956,RAWBYTE,29801,00,0,,,,,,,"RAWBYTE,29801,00,0"
2026-04-23 15:36:11.976,RAWBYTE,29822,01,1,,,,,,,"RAWBYTE,29822,01,1"
2026-04-23 15:36:11.999,RAWBYTE,29842,00,0,,,,,,,"RAWBYTE,29842,00,0"
2026-04-23 15:36:12.018,RAWBYTE,29863,0a,10,,,,,,,"RAWBYTE,29863,0a,10"
2026-04-23 15:36:12.038,RAWBYTE,29883,00,0,,,,,,,"RAWBYTE,29883,00,0"
2026-04-23 15:36:12.058,RAWBYTE,29904,00,0,,,,,,,"RAWBYTE,29904,00,0"
2026-04-23 15:36:12.080,RAWBYTE,29924,00,0,,,,,,,"RAWBYTE,29924,00,0"
2026-04-23 15:36:12.102,RAWBYTE,29944,01,1,,,,,,,"RAWBYTE,29944,01,1"
2026-04-23 15:36:12.119,RAWBYTE,29965,00,0,,,,,,,"RAWBYTE,29965,00,0"
2026-04-23 15:36:12.140,RAWBYTE,29986,00,0,,,,,,,"RAWBYTE,29986,00,0"
2026-04-23 15:36:12.164,RAWBYTE,30006,00,0,,,,,,,"RAWBYTE,30006,00,0"
2026-04-23 15:36:12.181,RAWBYTE,30026,01,1,,,,,,,"RAWBYTE,30026,01,1"
2026-04-23 15:36:12.201,RAWBYTE,30047,00,0,,,,,,,"RAWBYTE,30047,00,0"
2026-04-23 15:36:12.222,RAWBYTE,30067,0a,10,,,,,,,"RAWBYTE,30067,0a,10"
2026-04-23 15:36:12.243,RAWBYTE,30088,00,0,,,,,,,"RAWBYTE,30088,00,0"
2026-04-23 15:36:12.263,RAWBYTE,30108,00,0,,,,,,,"RAWBYTE,30108,00,0"
2026-04-23 15:36:12.283,RAWBYTE,30129,00,0,,,,,,,"RAWBYTE,30129,00,0"
2026-04-23 15:36:12.304,RAWBYTE,30149,01,1,,,,,,,"RAWBYTE,30149,01,1"
2026-04-23 15:36:12.325,RAWBYTE,30170,00,0,,,,,,,"RAWBYTE,30170,00,0"
2026-04-23 15:36:12.346,RAWBYTE,30191,00,0,,,,,,,"RAWBYTE,30191,00,0"
2026-04-23 15:36:12.366,RAWBYTE,30211,00,0,,,,,,,"RAWBYTE,30211,00,0"
2026-04-23 15:36:12.386,RAWBYTE,30231,00,0,,,,,,,"RAWBYTE,30231,00,0"
2026-04-23 15:36:12.408,RAWBYTE,30252,01,1,,,,,,,"RAWBYTE,30252,01,1"
2026-04-23 15:36:12.427,RAWBYTE,30272,00,0,,,,,,,"RAWBYTE,30272,00,0"
2026-04-23 15:36:12.447,RAWBYTE,30293,0a,10,,,,,,,"RAWBYTE,30293,0a,10"
2026-04-23 15:36:12.470,RAWBYTE,30313,00,0,,,,,,,"RAWBYTE,30313,00,0"
2026-04-23 15:36:12.489,RAWBYTE,30334,00,0,,,,,,,"RAWBYTE,30334,00,0"
2026-04-23 15:36:12.509,RAWBYTE,30354,00,0,,,,,,,"RAWBYTE,30354,00,0"
2026-04-23 15:36:12.530,RAWBYTE,30375,0a,10,,,,,,,"RAWBYTE,30375,0a,10"
2026-04-23 15:36:12.550,RAWBYTE,30395,00,0,,,,,,,"RAWBYTE,30395,00,0"
2026-04-23 15:36:12.570,RAWBYTE,30416,00,0,,,,,,,"RAWBYTE,30416,00,0"
2026-04-23 15:36:12.591,RAWBYTE,30436,01,1,,,,,,,"RAWBYTE,30436,01,1"
2026-04-23 15:36:12.614,RAWBYTE,30457,00,0,,,,,,,"RAWBYTE,30457,00,0"
2026-04-23 15:36:12.632,RAWBYTE,30477,0a,10,,,,,,,"RAWBYTE,30477,0a,10"
2026-04-23 15:36:12.654,RAWBYTE,30498,00,0,,,,,,,"RAWBYTE,30498,00,0"
2026-04-23 15:36:12.673,RAWBYTE,30518,00,0,,,,,,,"RAWBYTE,30518,00,0"
2026-04-23 15:36:12.693,RAWBYTE,30538,00,0,,,,,,,"RAWBYTE,30538,00,0"
2026-04-23 15:36:12.714,RAWBYTE,30559,00,0,,,,,,,"RAWBYTE,30559,00,0"
2026-04-23 15:36:12.735,RAWBYTE,30579,00,0,,,,,,,"RAWBYTE,30579,00,0"
2026-04-23 15:36:12.755,RAWBYTE,30600,00,0,,,,,,,"RAWBYTE,30600,00,0"
2026-04-23 15:36:12.775,RAWBYTE,30621,00,0,,,,,,,"RAWBYTE,30621,00,0"
2026-04-23 15:36:12.796,RAWBYTE,30641,01,1,,,,,,,"RAWBYTE,30641,01,1"
2026-04-23 15:36:12.819,RAWBYTE,30661,00,0,,,,,,,"RAWBYTE,30661,00,0"
2026-04-23 15:36:12.837,RAWBYTE,30682,0a,10,,,,,,,"RAWBYTE,30682,0a,10"
2026-04-23 15:36:12.857,RAWBYTE,30703,00,0,,,,,,,"RAWBYTE,30703,00,0"
2026-04-23 15:36:12.876,RAWBYTE,30723,00,0,,,,,,,"RAWBYTE,30723,00,0"
2026-04-23 15:36:12.897,RAWBYTE,30743,01,1,,,,,,,"RAWBYTE,30743,01,1"
2026-04-23 15:36:12.918,RAWBYTE,30764,00,0,,,,,,,"RAWBYTE,30764,00,0"
2026-04-23 15:36:12.938,RAWBYTE,30784,00,0,,,,,,,"RAWBYTE,30784,00,0"
2026-04-23 15:36:12.972,RAWBYTE,30805,00,0,,,,,,,"RAWBYTE,30805,00,0"
2026-04-23 15:36:12.980,RAWBYTE,30825,00,0,,,,,,,"RAWBYTE,30825,00,0"
2026-04-23 15:36:13.001,RAWBYTE,30846,01,1,,,,,,,"RAWBYTE,30846,01,1"
2026-04-23 15:36:13.023,RAWBYTE,30866,00,0,,,,,,,"RAWBYTE,30866,00,0"
2026-04-23 15:36:13.041,RAWBYTE,30887,0a,10,,,,,,,"RAWBYTE,30887,0a,10"
2026-04-23 15:36:13.062,RAWBYTE,30907,00,0,,,,,,,"RAWBYTE,30907,00,0"
2026-04-23 15:36:13.082,RAWBYTE,30928,01,1,,,,,,,"RAWBYTE,30928,01,1"
2026-04-23 15:36:13.104,RAWBYTE,30948,00,0,,,,,,,"RAWBYTE,30948,00,0"
2026-04-23 15:36:13.123,RAWBYTE,30969,0a,10,,,,,,,"RAWBYTE,30969,0a,10"
2026-04-23 15:36:13.144,RAWBYTE,30989,00,0,,,,,,,"RAWBYTE,30989,00,0"
2026-04-23 15:36:13.168,RAWBYTE,31010,00,0,,,,,,,"RAWBYTE,31010,00,0"
2026-04-23 15:36:13.185,RAWBYTE,31030,01,1,,,,,,,"RAWBYTE,31030,01,1"
2026-04-23 15:36:13.205,RAWBYTE,31051,00,0,,,,,,,"RAWBYTE,31051,00,0"
2026-04-23 15:36:13.226,RAWBYTE,31071,0a,10,,,,,,,"RAWBYTE,31071,0a,10"
2026-04-23 15:36:13.249,RAWBYTE,31092,00,0,,,,,,,"RAWBYTE,31092,00,0"
2026-04-23 15:36:13.269,RAWBYTE,31112,00,0,,,,,,,"RAWBYTE,31112,00,0"
2026-04-23 15:36:13.287,RAWBYTE,31133,01,1,,,,,,,"RAWBYTE,31133,01,1"
2026-04-23 15:36:13.308,RAWBYTE,31153,00,0,,,,,,,"RAWBYTE,31153,00,0"
2026-04-23 15:36:13.329,RAWBYTE,31174,00,0,,,,,,,"RAWBYTE,31174,00,0"
2026-04-23 15:36:13.353,RAWBYTE,31194,00,0,,,,,,,"RAWBYTE,31194,00,0"
2026-04-23 15:36:13.372,RAWBYTE,31215,00,0,,,,,,,"RAWBYTE,31215,00,0"
2026-04-23 15:36:13.390,RAWBYTE,31235,01,1,,,,,,,"RAWBYTE,31235,01,1"
2026-04-23 15:36:13.410,RAWBYTE,31256,00,0,,,,,,,"RAWBYTE,31256,00,0"
2026-04-23 15:36:13.433,RAWBYTE,31276,0a,10,,,,,,,"RAWBYTE,31276,0a,10"
2026-04-23 15:36:13.452,RAWBYTE,31296,00,0,,,,,,,"RAWBYTE,31296,00,0"
2026-04-23 15:36:13.472,RAWBYTE,31317,00,0,,,,,,,"RAWBYTE,31317,00,0"
2026-04-23 15:36:13.492,RAWBYTE,31338,01,1,,,,,,,"RAWBYTE,31338,01,1"
2026-04-23 15:36:13.512,RAWBYTE,31358,00,0,,,,,,,"RAWBYTE,31358,00,0"
2026-04-23 15:36:13.538,RAWBYTE,31378,00,0,,,,,,,"RAWBYTE,31378,00,0"
2026-04-23 15:36:13.555,RAWBYTE,31399,00,0,,,,,,,"RAWBYTE,31399,00,0"
2026-04-23 15:36:13.574,RAWBYTE,31420,00,0,,,,,,,"RAWBYTE,31420,00,0"
2026-04-23 15:36:13.595,RAWBYTE,31440,01,1,,,,,,,"RAWBYTE,31440,01,1"
2026-04-23 15:36:13.616,RAWBYTE,31460,00,0,,,,,,,"RAWBYTE,31460,00,0"
2026-04-23 15:36:13.640,RAWBYTE,31481,0a,10,,,,,,,"RAWBYTE,31481,0a,10"
2026-04-23 15:36:13.656,RAWBYTE,31501,00,0,,,,,,,"RAWBYTE,31501,00,0"
2026-04-23 15:36:13.676,RAWBYTE,31522,01,1,,,,,,,"RAWBYTE,31522,01,1"
2026-04-23 15:36:13.697,RAWBYTE,31542,00,0,,,,,,,"RAWBYTE,31542,00,0"
2026-04-23 15:36:13.718,RAWBYTE,31563,0a,10,,,,,,,"RAWBYTE,31563,0a,10"
2026-04-23 15:36:13.743,RAWBYTE,31583,00,0,,,,,,,"RAWBYTE,31583,00,0"
2026-04-23 15:36:13.763,RAWBYTE,31604,01,1,,,,,,,"RAWBYTE,31604,01,1"
2026-04-23 15:36:13.779,RAWBYTE,31624,00,0,,,,,,,"RAWBYTE,31624,00,0"
2026-04-23 15:36:13.800,RAWBYTE,31645,0a,10,,,,,,,"RAWBYTE,31645,0a,10"
2026-04-23 15:36:13.822,RAWBYTE,31665,00,0,,,,,,,"RAWBYTE,31665,00,0"
2026-04-23 15:36:13.840,RAWBYTE,31686,00,0,,,,,,,"RAWBYTE,31686,00,0"
2026-04-23 15:36:13.861,RAWBYTE,31706,00,0,,,,,,,"RAWBYTE,31706,00,0"
2026-04-23 15:36:13.882,RAWBYTE,31727,01,1,,,,,,,"RAWBYTE,31727,01,1"
2026-04-23 15:36:13.901,RAWBYTE,31747,00,0,,,,,,,"RAWBYTE,31747,00,0"
2026-04-23 15:36:13.923,RAWBYTE,31768,00,0,,,,,,,"RAWBYTE,31768,00,0"
2026-04-23 15:36:13.943,RAWBYTE,31788,00,0,,,,,,,"RAWBYTE,31788,00,0"
2026-04-23 15:36:13.963,RAWBYTE,31809,01,1,,,,,,,"RAWBYTE,31809,01,1"
2026-04-23 15:36:13.984,RAWBYTE,31829,00,0,,,,,,,"RAWBYTE,31829,00,0"
2026-04-23 15:36:14.005,RAWBYTE,31850,0a,10,,,,,,,"RAWBYTE,31850,0a,10"
2026-04-23 15:36:14.025,RAWBYTE,31870,00,0,,,,,,,"RAWBYTE,31870,00,0"
2026-04-23 15:36:14.048,RAWBYTE,31891,00,0,,,,,,,"RAWBYTE,31891,00,0"
2026-04-23 15:36:14.066,RAWBYTE,31911,01,1,,,,,,,"RAWBYTE,31911,01,1"
2026-04-23 15:36:14.086,RAWBYTE,31932,00,0,,,,,,,"RAWBYTE,31932,00,0"
2026-04-23 15:36:14.107,RAWBYTE,31952,00,0,,,,,,,"RAWBYTE,31952,00,0"
2026-04-23 15:36:14.127,RAWBYTE,31973,00,0,,,,,,,"RAWBYTE,31973,00,0"
2026-04-23 15:36:14.148,RAWBYTE,31993,00,0,,,,,,,"RAWBYTE,31993,00,0"
2026-04-23 15:36:14.168,RAWBYTE,32013,01,1,,,,,,,"RAWBYTE,32013,01,1"
2026-04-23 15:36:14.189,RAWBYTE,32034,0a,10,,,,,,,"RAWBYTE,32034,0a,10"
2026-04-23 15:36:14.209,RAWBYTE,32055,00,0,,,,,,,"RAWBYTE,32055,00,0"
2026-04-23 15:36:14.232,RAWBYTE,32075,00,0,,,,,,,"RAWBYTE,32075,00,0"
2026-04-23 15:36:14.256,RAWBYTE,32096,01,1,,,,,,,"RAWBYTE,32096,01,1"
2026-04-23 15:36:14.271,RAWBYTE,32116,00,0,,,,,,,"RAWBYTE,32116,00,0"
2026-04-23 15:36:14.292,RAWBYTE,32137,0a,10,,,,,,,"RAWBYTE,32137,0a,10"
2026-04-23 15:36:14.312,RAWBYTE,32157,00,0,,,,,,,"RAWBYTE,32157,00,0"
2026-04-23 15:36:14.332,RAWBYTE,32178,00,0,,,,,,,"RAWBYTE,32178,00,0"
2026-04-23 15:36:14.357,RAWBYTE,32198,01,1,,,,,,,"RAWBYTE,32198,01,1"
2026-04-23 15:36:14.372,RAWBYTE,32218,00,0,,,,,,,"RAWBYTE,32218,00,0"
2026-04-23 15:36:14.394,RAWBYTE,32239,0a,10,,,,,,,"RAWBYTE,32239,0a,10"
2026-04-23 15:36:14.414,RAWBYTE,32260,00,0,,,,,,,"RAWBYTE,32260,00,0"
2026-04-23 15:36:14.435,RAWBYTE,32280,00,0,,,,,,,"RAWBYTE,32280,00,0"
2026-04-23 15:36:14.457,RAWBYTE,32300,01,1,,,,,,,"RAWBYTE,32300,01,1"
2026-04-23 15:36:14.475,RAWBYTE,32321,00,0,,,,,,,"RAWBYTE,32321,00,0"
2026-04-23 15:36:14.495,RAWBYTE,32342,00,0,,,,,,,"RAWBYTE,32342,00,0"
2026-04-23 15:36:14.516,RAWBYTE,32362,00,0,,,,,,,"RAWBYTE,32362,00,0"
2026-04-23 15:36:14.545,RAWBYTE,32382,00,0,,,,,,,"RAWBYTE,32382,00,0"
2026-04-23 15:36:14.559,RAWBYTE,32403,01,1,,,,,,,"RAWBYTE,32403,01,1"
2026-04-23 15:36:14.578,RAWBYTE,32423,00,0,,,,,,,"RAWBYTE,32423,00,0"
2026-04-23 15:36:14.599,RAWBYTE,32444,00,0,,,,,,,"RAWBYTE,32444,00,0"
2026-04-23 15:36:14.619,RAWBYTE,32464,00,0,,,,,,,"RAWBYTE,32464,00,0"
2026-04-23 15:36:14.639,RAWBYTE,32485,00,0,,,,,,,"RAWBYTE,32485,00,0"
2026-04-23 15:36:14.664,RAWBYTE,32505,01,1,,,,,,,"RAWBYTE,32505,01,1"
