pc_time,packet_type,esp_millis,steer,throttle,brake,mode_id,fault_flag,status_text,raw_line
2026-04-23 16:30:18.233,UNKNOWN,,,,,,,,"RAWBYTE,5684,02,2"
2026-04-23 16:30:18.256,UNKNOWN,,,,,,,,"RAWBYTE,5704,01,1"
2026-04-23 16:30:18.274,UNKNOWN,,,,,,,,"RAWBYTE,5725,0b,11"
2026-04-23 16:30:18.294,UNKNOWN,,,,,,,,"RAWBYTE,5745,16,22"
2026-04-23 16:30:18.315,UNKNOWN,,,,,,,,"RAWBYTE,5766,21,33"
2026-04-23 16:30:18.335,UNKNOWN,,,,,,,,"RAWBYTE,5786,2c,44"
2026-04-23 16:30:18.356,UNKNOWN,,,,,,,,"RAWBYTE,5806,0a,10"
2026-04-23 16:30:18.377,UNKNOWN,,,,,,,,"RAWBYTE,5827,02,2"
2026-04-23 16:30:18.397,UNKNOWN,,,,,,,,"RAWBYTE,5847,01,1"
2026-04-23 16:30:18.417,UNKNOWN,,,,,,,,"RAWBYTE,5868,0b,11"
2026-04-23 16:30:18.442,UNKNOWN,,,,,,,,"RAWBYTE,5888,16,22"
2026-04-23 16:30:18.458,UNKNOWN,,,,,,,,"RAWBYTE,5909,21,33"
2026-04-23 16:30:18.479,UNKNOWN,,,,,,,,"RAWBYTE,5929,2c,44"
2026-04-23 16:30:18.501,UNKNOWN,,,,,,,,"RAWBYTE,5950,0a,10"
2026-04-23 16:30:18.520,UNKNOWN,,,,,,,,"RAWBYTE,5970,02,2"
2026-04-23 16:30:18.539,UNKNOWN,,,,,,,,"RAWBYTE,5991,01,1"
2026-04-23 16:30:18.560,UNKNOWN,,,,,,,,"RAWBYTE,6011,0b,11"
2026-04-23 16:30:18.584,UNKNOWN,,,,,,,,"RAWBYTE,6031,16,22"
2026-04-23 16:30:18.601,UNKNOWN,,,,,,,,"RAWBYTE,6052,21,33"
2026-04-23 16:30:18.623,UNKNOWN,,,,,,,,"RAWBYTE,6072,2c,44"
2026-04-23 16:30:18.642,UNKNOWN,,,,,,,,"RAWBYTE,6093,0a,10"
2026-04-23 16:30:18.662,UNKNOWN,,,,,,,,"RAWBYTE,6113,02,2"
2026-04-23 16:30:18.683,UNKNOWN,,,,,,,,"RAWBYTE,6134,01,1"
2026-04-23 16:30:18.702,UNKNOWN,,,,,,,,"RAWBYTE,6154,0b,11"
2026-04-23 16:30:18.725,UNKNOWN,,,,,,,,"RAWBYTE,6175,16,22"
2026-04-23 16:30:18.744,UNKNOWN,,,,,,,,"RAWBYTE,6195,21,33"
2026-04-23 16:30:18.764,UNKNOWN,,,,,,,,"RAWBYTE,6215,2c,44"
2026-04-23 16:30:18.785,UNKNOWN,,,,,,,,"RAWBYTE,6236,0a,10"
2026-04-23 16:30:18.805,UNKNOWN,,,,,,,,"RAWBYTE,6256,02,2"
2026-04-23 16:30:18.827,UNKNOWN,,,,,,,,"RAWBYTE,6277,01,1"
2026-04-23 16:30:18.846,UNKNOWN,,,,,,,,"RAWBYTE,6297,0b,11"
2026-04-23 16:30:18.876,UNKNOWN,,,,,,,,"RAWBYTE,6318,16,22"
2026-04-23 16:30:18.887,UNKNOWN,,,,,,,,"RAWBYTE,6338,21,33"
2026-04-23 16:30:18.908,UNKNOWN,,,,,,,,"RAWBYTE,6359,2c,44"
2026-04-23 16:30:18.930,UNKNOWN,,,,,,,,"RAWBYTE,6379,0a,10"
2026-04-23 16:30:18.949,UNKNOWN,,,,,,,,"RAWBYTE,6400,02,2"
2026-04-23 16:30:18.969,UNKNOWN,,,,,,,,"RAWBYTE,6420,01,1"
2026-04-23 16:30:18.990,UNKNOWN,,,,,,,,"RAWBYTE,6440,0b,11"
2026-04-23 16:30:19.010,UNKNOWN,,,,,,,,"RAWBYTE,6461,16,22"
2026-04-23 16:30:19.032,UNKNOWN,,,,,,,,"RAWBYTE,6482,21,33"
2026-04-23 16:30:19.051,UNKNOWN,,,,,,,,"RAWBYTE,6502,2c,44"
2026-04-23 16:30:19.075,UNKNOWN,,,,,,,,"RAWBYTE,6522,0a,10"
2026-04-23 16:30:19.107,UNKNOWN,,,,,,,,"RAWBYTE,6543,02,2"
2026-04-23 16:30:19.126,UNKNOWN,,,,,,,,"RAWBYTE,6563,01,1"
2026-04-23 16:30:19.134,UNKNOWN,,,,,,,,"RAWBYTE,6584,0b,11"
2026-04-23 16:30:19.154,UNKNOWN,,,,,,,,"RAWBYTE,6604,16,22"
2026-04-23 16:30:19.177,UNKNOWN,,,,,,,,"RAWBYTE,6625,21,33"
2026-04-23 16:30:19.193,UNKNOWN,,,,,,,,"RAWBYTE,6645,2c,44"
2026-04-23 16:30:19.214,UNKNOWN,,,,,,,,"RAWBYTE,6666,0a,10"
2026-04-23 16:30:19.237,UNKNOWN,,,,,,,,"RAWBYTE,6686,02,2"
2026-04-23 16:30:19.254,UNKNOWN,,,,,,,,"RAWBYTE,6706,01,1"
2026-04-23 16:30:19.276,UNKNOWN,,,,,,,,"RAWBYTE,6727,0b,11"
2026-04-23 16:30:19.297,UNKNOWN,,,,,,,,"RAWBYTE,6747,16,22"
2026-04-23 16:30:19.317,UNKNOWN,,,,,,,,"RAWBYTE,6768,21,33"
2026-04-23 16:30:19.339,UNKNOWN,,,,,,,,"RAWBYTE,6788,2c,44"
2026-04-23 16:30:19.358,UNKNOWN,,,,,,,,"RAWBYTE,6809,0a,10"
2026-04-23 16:30:19.377,UNKNOWN,,,,,,,,"RAWBYTE,6829,02,2"
2026-04-23 16:30:19.399,UNKNOWN,,,,,,,,"RAWBYTE,6850,01,1"
2026-04-23 16:30:19.419,UNKNOWN,,,,,,,,"RAWBYTE,6870,0b,11"
2026-04-23 16:30:19.441,UNKNOWN,,,,,,,,"RAWBYTE,6891,16,22"
2026-04-23 16:30:19.460,UNKNOWN,,,,,,,,"RAWBYTE,6911,21,33"
2026-04-23 16:30:19.480,UNKNOWN,,,,,,,,"RAWBYTE,6931,2c,44"
2026-04-23 16:30:19.501,UNKNOWN,,,,,,,,"RAWBYTE,6952,0a,10"
2026-04-23 16:30:19.521,UNKNOWN,,,,,,,,"RAWBYTE,6972,02,2"
2026-04-23 16:30:19.544,UNKNOWN,,,,,,,,"RAWBYTE,6993,01,1"
2026-04-23 16:30:19.562,UNKNOWN,,,,,,,,"RAWBYTE,7013,0b,11"
2026-04-23 16:30:19.583,UNKNOWN,,,,,,,,"RAWBYTE,7034,16,22"
2026-04-23 16:30:19.603,UNKNOWN,,,,,,,,"RAWBYTE,7054,21,33"
2026-04-23 16:30:19.624,UNKNOWN,,,,,,,,"RAWBYTE,7075,2c,44"
2026-04-23 16:30:19.646,UNKNOWN,,,,,,,,"RAWBYTE,7095,0a,10"
2026-04-23 16:30:19.666,UNKNOWN,,,,,,,,"RAWBYTE,7116,02,2"
2026-04-23 16:30:19.685,UNKNOWN,,,,,,,,"RAWBYTE,7136,01,1"
2026-04-23 16:30:19.706,UNKNOWN,,,,,,,,"RAWBYTE,7156,0b,11"
2026-04-23 16:30:19.726,UNKNOWN,,,,,,,,"RAWBYTE,7177,16,22"
2026-04-23 16:30:19.746,UNKNOWN,,,,,,,,"RAWBYTE,7197,21,33"
2026-04-23 16:30:19.766,UNKNOWN,,,,,,,,"RAWBYTE,7218,2c,44"
2026-04-23 16:30:19.787,UNKNOWN,,,,,,,,"RAWBYTE,7238,0a,10"
2026-04-23 16:30:19.808,UNKNOWN,,,,,,,,"RAWBYTE,7259,02,2"
2026-04-23 16:30:19.828,UNKNOWN,,,,,,,,"RAWBYTE,7279,01,1"
2026-04-23 16:30:19.849,UNKNOWN,,,,,,,,"RAWBYTE,7300,0b,11"
2026-04-23 16:30:19.869,UNKNOWN,,,,,,,,"RAWBYTE,7320,16,22"
2026-04-23 16:30:19.908,UNKNOWN,,,,,,,,"RAWBYTE,7341,21,33"
2026-04-23 16:30:19.914,UNKNOWN,,,,,,,,"RAWBYTE,7361,2c,44"
2026-04-23 16:30:19.931,UNKNOWN,,,,,,,,"RAWBYTE,7382,0a,10"
2026-04-23 16:30:19.951,UNKNOWN,,,,,,,,"RAWBYTE,7402,02,2"
2026-04-23 16:30:19.971,UNKNOWN,,,,,,,,"RAWBYTE,7422,01,1"
2026-04-23 16:30:19.992,UNKNOWN,,,,,,,,"RAWBYTE,7443,0b,11"
2026-04-23 16:30:20.013,UNKNOWN,,,,,,,,"RAWBYTE,7463,16,22"
2026-04-23 16:30:20.044,UNKNOWN,,,,,,,,"RAWBYTE,7484,21,33"
2026-04-23 16:30:20.053,UNKNOWN,,,,,,,,"RAWBYTE,7504,2c,44"
2026-04-23 16:30:20.075,UNKNOWN,,,,,,,,"RAWBYTE,7525,0a,10"
2026-04-23 16:30:20.094,UNKNOWN,,,,,,,,"RAWBYTE,7545,02,2"
2026-04-23 16:30:20.115,UNKNOWN,,,,,,,,"RAWBYTE,7566,01,1"
2026-04-23 16:30:20.137,UNKNOWN,,,,,,,,"RAWBYTE,7586,0b,11"
2026-04-23 16:30:20.156,UNKNOWN,,,,,,,,"RAWBYTE,7607,16,22"
2026-04-23 16:30:20.176,UNKNOWN,,,,,,,,"RAWBYTE,7627,21,33"
2026-04-23 16:30:20.197,UNKNOWN,,,,,,,,"RAWBYTE,7648,2c,44"
2026-04-23 16:30:20.218,UNKNOWN,,,,,,,,"RAWBYTE,7668,0a,10"
2026-04-23 16:30:20.238,UNKNOWN,,,,,,,,"RAWBYTE,7689,02,2"
2026-04-23 16:30:20.270,UNKNOWN,,,,,,,,"RAWBYTE,7709,01,1"
2026-04-23 16:30:20.279,UNKNOWN,,,,,,,,"RAWBYTE,7730,0b,11"
2026-04-23 16:30:20.298,UNKNOWN,,,,,,,,"RAWBYTE,7750,16,22"
2026-04-23 16:30:20.320,UNKNOWN,,,,,,,,"RAWBYTE,7771,21,33"
2026-04-23 16:30:20.341,UNKNOWN,,,,,,,,"RAWBYTE,7791,2c,44"
2026-04-23 16:30:20.363,UNKNOWN,,,,,,,,"RAWBYTE,7812,0a,10"
2026-04-23 16:30:20.381,UNKNOWN,,,,,,,,"RAWBYTE,7832,02,2"
2026-04-23 16:30:20.407,UNKNOWN,,,,,,,,"RAWBYTE,7853,01,1"
2026-04-23 16:30:20.422,UNKNOWN,,,,,,,,"RAWBYTE,7873,0b,11"
2026-04-23 16:30:20.443,UNKNOWN,,,,,,,,"RAWBYTE,7894,16,22"
2026-04-23 16:30:20.465,UNKNOWN,,,,,,,,"RAWBYTE,7914,21,33"
2026-04-23 16:30:20.483,UNKNOWN,,,,,,,,"RAWBYTE,7934,2c,44"
2026-04-23 16:30:20.504,UNKNOWN,,,,,,,,"RAWBYTE,7955,0a,10"
2026-04-23 16:30:20.524,UNKNOWN,,,,,,,,"RAWBYTE,7975,02,2"
2026-04-23 16:30:20.545,UNKNOWN,,,,,,,,"RAWBYTE,7996,01,1"
2026-04-23 16:30:20.565,UNKNOWN,,,,,,,,"RAWBYTE,8016,0b,11"
2026-04-23 16:30:20.587,UNKNOWN,,,,,,,,"RAWBYTE,8037,16,22"
2026-04-23 16:30:20.608,UNKNOWN,,,,,,,,"RAWBYTE,8057,21,33"
2026-04-23 16:30:20.627,UNKNOWN,,,,,,,,"RAWBYTE,8078,2c,44"
2026-04-23 16:30:20.647,UNKNOWN,,,,,,,,"RAWBYTE,8098,0a,10"
2026-04-23 16:30:20.668,UNKNOWN,,,,,,,,"RAWBYTE,8119,02,2"
2026-04-23 16:30:20.688,UNKNOWN,,,,,,,,"RAWBYTE,8139,01,1"
2026-04-23 16:30:20.709,UNKNOWN,,,,,,,,"RAWBYTE,8160,0b,11"
2026-04-23 16:30:20.734,UNKNOWN,,,,,,,,"RAWBYTE,8180,16,22"
2026-04-23 16:30:20.756,UNKNOWN,,,,,,,,"RAWBYTE,8201,21,33"
2026-04-23 16:30:20.774,UNKNOWN,,,,,,,,"RAWBYTE,8221,2c,44"
2026-04-23 16:30:20.790,UNKNOWN,,,,,,,,"RAWBYTE,8242,0a,10"
2026-04-23 16:30:20.813,UNKNOWN,,,,,,,,"RAWBYTE,8262,02,2"
2026-04-23 16:30:20.836,UNKNOWN,,,,,,,,"RAWBYTE,8282,01,1"
2026-04-23 16:30:20.852,UNKNOWN,,,,,,,,"RAWBYTE,8303,0b,11"
2026-04-23 16:30:20.878,UNKNOWN,,,,,,,,"RAWBYTE,8323,16,22"
2026-04-23 16:30:20.893,UNKNOWN,,,,,,,,"RAWBYTE,8344,21,33"
2026-04-23 16:30:20.913,UNKNOWN,,,,,,,,"RAWBYTE,8364,2c,44"
2026-04-23 16:30:20.934,UNKNOWN,,,,,,,,"RAWBYTE,8385,0a,10"
2026-04-23 16:30:20.953,UNKNOWN,,,,,,,,"RAWBYTE,8405,02,2"
2026-04-23 16:30:20.973,UNKNOWN,,,,,,,,"RAWBYTE,8426,01,1"
2026-04-23 16:30:20.994,UNKNOWN,,,,,,,,"RAWBYTE,8446,0b,11"
2026-04-23 16:30:21.014,UNKNOWN,,,,,,,,"RAWBYTE,8467,16,22"
2026-04-23 16:30:21.036,UNKNOWN,,,,,,,,"RAWBYTE,8487,21,33"
2026-04-23 16:30:21.057,UNKNOWN,,,,,,,,"RAWBYTE,8508,2c,44"
2026-04-23 16:30:21.080,UNKNOWN,,,,,,,,"RAWBYTE,8528,0a,10"
2026-04-23 16:30:21.098,UNKNOWN,,,,,,,,"RAWBYTE,8548,02,2"
2026-04-23 16:30:21.117,UNKNOWN,,,,,,,,"RAWBYTE,8569,01,1"
2026-04-23 16:30:21.145,UNKNOWN,,,,,,,,"RAWBYTE,8589,0b,11"
2026-04-23 16:30:21.163,UNKNOWN,,,,,,,,"RAWBYTE,8610,16,22"
2026-04-23 16:30:21.184,UNKNOWN,,,,,,,,"RAWBYTE,8630,21,33"
2026-04-23 16:30:21.199,UNKNOWN,,,,,,,,"RAWBYTE,8651,2c,44"
2026-04-23 16:30:21.224,UNKNOWN,,,,,,,,"RAWBYTE,8671,0a,10"
2026-04-23 16:30:21.241,UNKNOWN,,,,,,,,"RAWBYTE,8692,02,2"
2026-04-23 16:30:21.262,UNKNOWN,,,,,,,,"RAWBYTE,8712,01,1"
2026-04-23 16:30:21.288,UNKNOWN,,,,,,,,"RAWBYTE,8733,0b,11"
2026-04-23 16:30:21.310,UNKNOWN,,,,,,,,"RAWBYTE,8753,16,22"
2026-04-23 16:30:21.325,UNKNOWN,,,,,,,,"RAWBYTE,8774,21,33"
2026-04-23 16:30:21.343,UNKNOWN,,,,,,,,"RAWBYTE,8794,2c,44"
2026-04-23 16:30:21.364,UNKNOWN,,,,,,,,"RAWBYTE,8815,0a,10"
2026-04-23 16:30:21.384,UNKNOWN,,,,,,,,"RAWBYTE,8835,02,2"
2026-04-23 16:30:21.405,UNKNOWN,,,,,,,,"RAWBYTE,8855,01,1"
2026-04-23 16:30:21.425,UNKNOWN,,,,,,,,"RAWBYTE,8876,0b,11"
2026-04-23 16:30:21.447,UNKNOWN,,,,,,,,"RAWBYTE,8896,16,22"
2026-04-23 16:30:21.466,UNKNOWN,,,,,,,,"RAWBYTE,8917,21,33"
2026-04-23 16:30:21.486,UNKNOWN,,,,,,,,"RAWBYTE,8937,2c,44"
2026-04-23 16:30:21.507,UNKNOWN,,,,,,,,"RAWBYTE,8958,0a,10"
2026-04-23 16:30:21.528,UNKNOWN,,,,,,,,"RAWBYTE,8978,02,2"
2026-04-23 16:30:21.548,UNKNOWN,,,,,,,,"RAWBYTE,8999,01,1"
2026-04-23 16:30:21.567,UNKNOWN,,,,,,,,"RAWBYTE,9019,0b,11"
2026-04-23 16:30:21.588,UNKNOWN,,,,,,,,"RAWBYTE,9040,16,22"
2026-04-23 16:30:21.607,UNKNOWN,,,,,,,,"RAWBYTE,9060,21,33"
2026-04-23 16:30:21.628,UNKNOWN,,,,,,,,"RAWBYTE,9080,2c,44"
2026-04-23 16:30:21.649,UNKNOWN,,,,,,,,"RAWBYTE,9101,0a,10"
2026-04-23 16:30:21.671,UNKNOWN,,,,,,,,"RAWBYTE,9121,02,2"
2026-04-23 16:30:21.691,UNKNOWN,,,,,,,,"RAWBYTE,9142,01,1"
2026-04-23 16:30:21.712,UNKNOWN,,,,,,,,"RAWBYTE,9162,0b,11"
2026-04-23 16:30:21.732,UNKNOWN,,,,,,,,"RAWBYTE,9183,16,22"
2026-04-23 16:30:21.752,UNKNOWN,,,,,,,,"RAWBYTE,9203,21,33"
2026-04-23 16:30:21.772,UNKNOWN,,,,,,,,"RAWBYTE,9224,2c,44"
2026-04-23 16:30:21.793,UNKNOWN,,,,,,,,"RAWBYTE,9244,0a,10"
2026-04-23 16:30:21.814,UNKNOWN,,,,,,,,"RAWBYTE,9265,02,2"
2026-04-23 16:30:21.838,UNKNOWN,,,,,,,,"RAWBYTE,9285,01,1"
2026-04-23 16:30:21.855,UNKNOWN,,,,,,,,"RAWBYTE,9306,0b,11"
2026-04-23 16:30:21.875,UNKNOWN,,,,,,,,"RAWBYTE,9326,16,22"
2026-04-23 16:30:21.895,UNKNOWN,,,,,,,,"RAWBYTE,9347,21,33"
2026-04-23 16:30:21.916,UNKNOWN,,,,,,,,"RAWBYTE,9367,2c,44"
2026-04-23 16:30:21.937,UNKNOWN,,,,,,,,"RAWBYTE,9388,0a,10"
2026-04-23 16:30:21.957,UNKNOWN,,,,,,,,"RAWBYTE,9408,02,2"
2026-04-23 16:30:21.978,UNKNOWN,,,,,,,,"RAWBYTE,9429,01,1"
2026-04-23 16:30:21.998,UNKNOWN,,,,,,,,"RAWBYTE,9449,0b,11"
2026-04-23 16:30:22.018,UNKNOWN,,,,,,,,"RAWBYTE,9469,16,22"
2026-04-23 16:30:22.038,UNKNOWN,,,,,,,,"RAWBYTE,9490,21,33"
2026-04-23 16:30:22.059,UNKNOWN,,,,,,,,"RAWBYTE,9510,2c,44"
2026-04-23 16:30:22.080,UNKNOWN,,,,,,,,"RAWBYTE,9531,0a,10"
2026-04-23 16:30:22.100,UNKNOWN,,,,,,,,"RAWBYTE,9551,02,2"
2026-04-23 16:30:22.121,UNKNOWN,,,,,,,,"RAWBYTE,9572,01,1"
2026-04-23 16:30:22.142,UNKNOWN,,,,,,,,"RAWBYTE,9592,0b,11"
2026-04-23 16:30:22.162,UNKNOWN,,,,,,,,"RAWBYTE,9613,16,22"
2026-04-23 16:30:22.182,UNKNOWN,,,,,,,,"RAWBYTE,9633,21,33"
2026-04-23 16:30:22.203,UNKNOWN,,,,,,,,"RAWBYTE,9654,2c,44"
2026-04-23 16:30:22.223,UNKNOWN,,,,,,,,"RAWBYTE,9674,0a,10"
2026-04-23 16:30:22.244,UNKNOWN,,,,,,,,"RAWBYTE,9695,02,2"
2026-04-23 16:30:22.264,UNKNOWN,,,,,,,,"RAWBYTE,9715,01,1"
2026-04-23 16:30:22.285,UNKNOWN,,,,,,,,"RAWBYTE,9736,0b,11"
2026-04-23 16:30:22.307,UNKNOWN,,,,,,,,"RAWBYTE,9756,16,22"
2026-04-23 16:30:22.326,UNKNOWN,,,,,,,,"RAWBYTE,9777,21,33"
2026-04-23 16:30:22.346,UNKNOWN,,,,,,,,"RAWBYTE,9797,2c,44"
2026-04-23 16:30:22.367,UNKNOWN,,,,,,,,"RAWBYTE,9817,0a,10"
2026-04-23 16:30:22.387,UNKNOWN,,,,,,,,"RAWBYTE,9838,02,2"
2026-04-23 16:30:22.408,UNKNOWN,,,,,,,,"RAWBYTE,9859,01,1"
2026-04-23 16:30:22.428,UNKNOWN,,,,,,,,"RAWBYTE,9879,0b,11"
2026-04-23 16:30:22.448,UNKNOWN,,,,,,,,"RAWBYTE,9899,16,22"
2026-04-23 16:30:22.469,UNKNOWN,,,,,,,,"RAWBYTE,9920,21,33"
2026-04-23 16:30:22.489,UNKNOWN,,,,,,,,"RAWBYTE,9941,2c,44"
2026-04-23 16:30:22.512,UNKNOWN,,,,,,,,"RAWBYTE,9961,0a,10"
2026-04-23 16:30:22.529,UNKNOWN,,,,,,,,"RAWBYTE,9981,02,2"
2026-04-23 16:30:22.551,UNKNOWN,,,,,,,,"RAWBYTE,10002,01,1"
2026-04-23 16:30:22.571,UNKNOWN,,,,,,,,"RAWBYTE,10022,0b,11"
2026-04-23 16:30:22.592,UNKNOWN,,,,,,,,"RAWBYTE,10043,16,22"
2026-04-23 16:30:22.612,UNKNOWN,,,,,,,,"RAWBYTE,10063,21,33"
2026-04-23 16:30:22.633,UNKNOWN,,,,,,,,"RAWBYTE,10084,2c,44"
2026-04-23 16:30:22.653,UNKNOWN,,,,,,,,"RAWBYTE,10104,0a,10"
2026-04-23 16:30:22.679,UNKNOWN,,,,,,,,"RAWBYTE,10124,02,2"
2026-04-23 16:30:22.697,UNKNOWN,,,,,,,,"RAWBYTE,10145,01,1"
2026-04-23 16:30:22.720,UNKNOWN,,,,,,,,"RAWBYTE,10166,0b,11"
2026-04-23 16:30:22.735,UNKNOWN,,,,,,,,"RAWBYTE,10186,16,22"
2026-04-23 16:30:22.756,UNKNOWN,,,,,,,,"RAWBYTE,10206,21,33"
2026-04-23 16:30:22.777,UNKNOWN,,,,,,,,"RAWBYTE,10227,2c,44"
2026-04-23 16:30:22.797,UNKNOWN,,,,,,,,"RAWBYTE,10247,0a,10"
2026-04-23 16:30:22.817,UNKNOWN,,,,,,,,"RAWBYTE,10268,02,2"
2026-04-23 16:30:22.838,UNKNOWN,,,,,,,,"RAWBYTE,10289,01,1"
2026-04-23 16:30:22.858,UNKNOWN,,,,,,,,"RAWBYTE,10309,0b,11"
2026-04-23 16:30:22.880,UNKNOWN,,,,,,,,"RAWBYTE,10330,16,22"
2026-04-23 16:30:22.901,UNKNOWN,,,,,,,,"RAWBYTE,10350,21,33"
2026-04-23 16:30:22.920,UNKNOWN,,,,,,,,"RAWBYTE,10371,2c,44"
2026-04-23 16:30:22.940,UNKNOWN,,,,,,,,"RAWBYTE,10391,0a,10"
2026-04-23 16:30:22.961,UNKNOWN,,,,,,,,"RAWBYTE,10411,02,2"
2026-04-23 16:30:22.982,UNKNOWN,,,,,,,,"RAWBYTE,10432,01,1"
2026-04-23 16:30:23.002,UNKNOWN,,,,,,,,"RAWBYTE,10453,0b,11"
2026-04-23 16:30:23.022,UNKNOWN,,,,,,,,"RAWBYTE,10473,16,22"
2026-04-23 16:30:23.042,UNKNOWN,,,,,,,,"RAWBYTE,10493,21,33"
2026-04-23 16:30:23.065,UNKNOWN,,,,,,,,"RAWBYTE,10514,2c,44"
2026-04-23 16:30:23.083,UNKNOWN,,,,,,,,"RAWBYTE,10534,0a,10"
2026-04-23 16:30:23.104,UNKNOWN,,,,,,,,"RAWBYTE,10555,02,2"
2026-04-23 16:30:23.128,UNKNOWN,,,,,,,,"RAWBYTE,10575,01,1"
2026-04-23 16:30:23.145,UNKNOWN,,,,,,,,"RAWBYTE,10596,0b,11"
2026-04-23 16:30:23.165,UNKNOWN,,,,,,,,"RAWBYTE,10616,16,22"
2026-04-23 16:30:23.186,UNKNOWN,,,,,,,,"RAWBYTE,10637,21,33"
2026-04-23 16:30:23.206,UNKNOWN,,,,,,,,"RAWBYTE,10657,2c,44"
2026-04-23 16:30:23.227,UNKNOWN,,,,,,,,"RAWBYTE,10678,0a,10"
2026-04-23 16:30:23.247,STATUS,10698,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-36","STATUS,10698,WIFI_ALIVE,IP=10.198.115.147,RSSI=-36"
2026-04-23 16:30:28.255,STATUS,15699,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-34","STATUS,15699,WIFI_ALIVE,IP=10.198.115.147,RSSI=-34"
2026-04-23 16:30:33.249,STATUS,20700,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-36","STATUS,20700,WIFI_ALIVE,IP=10.198.115.147,RSSI=-36"
2026-04-23 16:30:38.251,STATUS,25701,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-35","STATUS,25701,WIFI_ALIVE,IP=10.198.115.147,RSSI=-35"
2026-04-23 16:30:43.251,STATUS,30702,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-31","STATUS,30702,WIFI_ALIVE,IP=10.198.115.147,RSSI=-31"
2026-04-23 16:30:48.253,STATUS,35703,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-34","STATUS,35703,WIFI_ALIVE,IP=10.198.115.147,RSSI=-34"
2026-04-23 16:30:53.253,STATUS,40704,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-36","STATUS,40704,WIFI_ALIVE,IP=10.198.115.147,RSSI=-36"
2026-04-23 16:30:58.256,STATUS,45705,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-38","STATUS,45705,WIFI_ALIVE,IP=10.198.115.147,RSSI=-38"
2026-04-23 16:31:05.217,STATUS,4977,,,,,,"WIFI_OK,IP=10.198.115.147","STATUS,4977,WIFI_OK,IP=10.198.115.147"
2026-04-23 16:31:05.612,STATUS,5379,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-43","STATUS,5379,WIFI_ALIVE,IP=10.198.115.147,RSSI=-43"
2026-04-23 16:31:05.612,UNKNOWN,,,,,,,,"RAWBYTE,5380,16,22"
2026-04-23 16:31:05.645,UNKNOWN,,,,,,,,"RAWBYTE,5400,21,33"
2026-04-23 16:31:05.660,UNKNOWN,,,,,,,,"RAWBYTE,5421,2c,44"
2026-04-23 16:31:05.693,UNKNOWN,,,,,,,,"RAWBYTE,5442,0a,10"
2026-04-23 16:31:05.696,UNKNOWN,,,,,,,,"RAWBYTE,5462,0b,11"
2026-04-23 16:31:05.715,UNKNOWN,,,,,,,,"RAWBYTE,5483,16,22"
2026-04-23 16:31:05.737,UNKNOWN,,,,,,,,"RAWBYTE,5503,01,1"
2026-04-23 16:31:05.756,UNKNOWN,,,,,,,,"RAWBYTE,5523,21,33"
2026-04-23 16:31:05.778,UNKNOWN,,,,,,,,"RAWBYTE,5544,02,2"
2026-04-23 16:31:05.798,UNKNOWN,,,,,,,,"RAWBYTE,5564,01,1"
2026-04-23 16:31:05.818,UNKNOWN,,,,,,,,"RAWBYTE,5585,21,33"
2026-04-23 16:31:05.838,UNKNOWN,,,,,,,,"RAWBYTE,5606,02,2"
2026-04-23 16:31:05.858,UNKNOWN,,,,,,,,"RAWBYTE,5626,16,22"
2026-04-23 16:31:05.881,UNKNOWN,,,,,,,,"RAWBYTE,5646,0a,10"
2026-04-23 16:31:05.900,UNKNOWN,,,,,,,,"RAWBYTE,5667,21,33"
2026-04-23 16:31:05.919,UNKNOWN,,,,,,,,"RAWBYTE,5687,02,2"
2026-04-23 16:31:05.940,UNKNOWN,,,,,,,,"RAWBYTE,5708,01,1"
2026-04-23 16:31:05.961,UNKNOWN,,,,,,,,"RAWBYTE,5728,0b,11"
2026-04-23 16:31:05.983,UNKNOWN,,,,,,,,"RAWBYTE,5749,16,22"
2026-04-23 16:31:06.002,UNKNOWN,,,,,,,,"RAWBYTE,5769,0a,10"
2026-04-23 16:31:06.022,UNKNOWN,,,,,,,,"RAWBYTE,5790,0b,11"
2026-04-23 16:31:06.049,UNKNOWN,,,,,,,,"RAWBYTE,5810,02,2"
2026-04-23 16:31:06.065,UNKNOWN,,,,,,,,"RAWBYTE,5831,01,1"
2026-04-23 16:31:06.086,UNKNOWN,,,,,,,,"RAWBYTE,5851,0b,11"
2026-04-23 16:31:06.104,UNKNOWN,,,,,,,,"RAWBYTE,5872,2c,44"
2026-04-23 16:31:06.124,UNKNOWN,,,,,,,,"RAWBYTE,5892,0a,10"
2026-04-23 16:31:06.145,UNKNOWN,,,,,,,,"RAWBYTE,5913,0b,11"
2026-04-23 16:31:06.165,UNKNOWN,,,,,,,,"RAWBYTE,5933,2c,44"
2026-04-23 16:31:06.191,UNKNOWN,,,,,,,,"RAWBYTE,5954,0a,10"
