pc_time,packet_type,esp_millis,byte_hex,byte_dec,steer,throttle,brake,mode_id,fault_flag,status_text,raw_line
2026-04-23 16:02:03.724,RAWBYTE,18877,02,2,,,,,,,"RAWBYTE,18877,02,2"
2026-04-23 16:02:03.745,RAWBYTE,18898,16,22,,,,,,,"RAWBYTE,18898,16,22"
2026-04-23 16:02:03.765,RAWBYTE,18918,0a,10,,,,,,,"RAWBYTE,18918,0a,10"
2026-04-23 16:02:03.785,RAWBYTE,18939,0b,11,,,,,,,"RAWBYTE,18939,0b,11"
2026-04-23 16:02:03.807,RAWBYTE,18959,16,22,,,,,,,"RAWBYTE,18959,16,22"
2026-04-23 16:02:03.826,RAWBYTE,18980,0a,10,,,,,,,"RAWBYTE,18980,0a,10"
2026-04-23 16:02:03.846,RAWBYTE,19000,0b,11,,,,,,,"RAWBYTE,19000,0b,11"
2026-04-23 16:02:03.867,RAWBYTE,19021,16,22,,,,,,,"RAWBYTE,19021,16,22"
2026-04-23 16:02:03.887,RAWBYTE,19041,0a,10,,,,,,,"RAWBYTE,19041,0a,10"
2026-04-23 16:02:03.909,RAWBYTE,19062,02,2,,,,,,,"RAWBYTE,19062,02,2"
2026-04-23 16:02:03.928,RAWBYTE,19083,16,22,,,,,,,"RAWBYTE,19083,16,22"
2026-04-23 16:02:03.949,RAWBYTE,19103,21,33,,,,,,,"RAWBYTE,19103,21,33"
2026-04-23 16:02:03.971,RAWBYTE,19124,2c,44,,,,,,,"RAWBYTE,19124,2c,44"
2026-04-23 16:02:03.990,RAWBYTE,19144,01,1,,,,,,,"RAWBYTE,19144,01,1"
2026-04-23 16:02:04.011,RAWBYTE,19165,21,33,,,,,,,"RAWBYTE,19165,21,33"
2026-04-23 16:02:04.031,RAWBYTE,19185,02,2,,,,,,,"RAWBYTE,19185,02,2"
2026-04-23 16:02:04.051,RAWBYTE,19206,01,1,,,,,,,"RAWBYTE,19206,01,1"
2026-04-23 16:02:04.073,RAWBYTE,19226,21,33,,,,,,,"RAWBYTE,19226,21,33"
2026-04-23 16:02:04.093,RAWBYTE,19247,02,2,,,,,,,"RAWBYTE,19247,02,2"
2026-04-23 16:02:04.114,RAWBYTE,19267,01,1,,,,,,,"RAWBYTE,19267,01,1"
2026-04-23 16:02:04.134,RAWBYTE,19287,0a,10,,,,,,,"RAWBYTE,19287,0a,10"
2026-04-23 16:02:04.154,RAWBYTE,19308,02,2,,,,,,,"RAWBYTE,19308,02,2"
2026-04-23 16:02:04.177,RAWBYTE,19329,16,22,,,,,,,"RAWBYTE,19329,16,22"
2026-04-23 16:02:04.206,RAWBYTE,19349,21,33,,,,,,,"RAWBYTE,19349,21,33"
2026-04-23 16:02:04.216,RAWBYTE,19369,0b,11,,,,,,,"RAWBYTE,19369,0b,11"
2026-04-23 16:02:04.236,RAWBYTE,19390,2c,44,,,,,,,"RAWBYTE,19390,2c,44"
2026-04-23 16:02:04.256,RAWBYTE,19410,01,1,,,,,,,"RAWBYTE,19410,01,1"
2026-04-23 16:02:04.279,RAWBYTE,19431,21,33,,,,,,,"RAWBYTE,19431,21,33"
2026-04-23 16:02:04.296,RAWBYTE,19451,16,22,,,,,,,"RAWBYTE,19451,16,22"
2026-04-23 16:02:04.319,RAWBYTE,19472,01,1,,,,,,,"RAWBYTE,19472,01,1"
2026-04-23 16:02:04.338,RAWBYTE,19492,21,33,,,,,,,"RAWBYTE,19492,21,33"
2026-04-23 16:02:04.359,RAWBYTE,19513,02,2,,,,,,,"RAWBYTE,19513,02,2"
2026-04-23 16:02:04.385,RAWBYTE,19533,01,1,,,,,,,"RAWBYTE,19533,01,1"
2026-04-23 16:02:04.400,RAWBYTE,19554,0b,11,,,,,,,"RAWBYTE,19554,0b,11"
2026-04-23 16:02:04.421,RAWBYTE,19574,02,2,,,,,,,"RAWBYTE,19574,02,2"
2026-04-23 16:02:04.439,RAWBYTE,19595,2c,44,,,,,,,"RAWBYTE,19595,2c,44"
2026-04-23 16:02:04.460,RAWBYTE,19615,16,22,,,,,,,"RAWBYTE,19615,16,22"
2026-04-23 16:02:04.482,RAWBYTE,19636,21,33,,,,,,,"RAWBYTE,19636,21,33"
2026-04-23 16:02:04.501,RAWBYTE,19656,02,2,,,,,,,"RAWBYTE,19656,02,2"
2026-04-23 16:02:04.521,RAWBYTE,19677,16,22,,,,,,,"RAWBYTE,19677,16,22"
2026-04-23 16:02:04.543,RAWBYTE,19697,21,33,,,,,,,"RAWBYTE,19697,21,33"
2026-04-23 16:02:04.563,RAWBYTE,19718,02,2,,,,,,,"RAWBYTE,19718,02,2"
2026-04-23 16:02:04.586,RAWBYTE,19738,01,1,,,,,,,"RAWBYTE,19738,01,1"
2026-04-23 16:02:04.604,RAWBYTE,19759,21,33,,,,,,,"RAWBYTE,19759,21,33"
2026-04-23 16:02:04.626,RAWBYTE,19779,2c,44,,,,,,,"RAWBYTE,19779,2c,44"
2026-04-23 16:02:04.645,RAWBYTE,19799,01,1,,,,,,,"RAWBYTE,19799,01,1"
2026-04-23 16:02:04.675,RAWBYTE,19820,21,33,,,,,,,"RAWBYTE,19820,21,33"
2026-04-23 16:02:04.691,RAWBYTE,19841,02,2,,,,,,,"RAWBYTE,19841,02,2"
2026-04-23 16:02:04.707,RAWBYTE,19861,16,22,,,,,,,"RAWBYTE,19861,16,22"
2026-04-23 16:02:04.728,RAWBYTE,19881,21,33,,,,,,,"RAWBYTE,19881,21,33"
2026-04-23 16:02:04.748,RAWBYTE,19902,02,2,,,,,,,"RAWBYTE,19902,02,2"
2026-04-23 16:02:04.768,RAWBYTE,19922,21,33,,,,,,,"RAWBYTE,19922,21,33"
2026-04-23 16:02:04.791,RAWBYTE,19943,2c,44,,,,,,,"RAWBYTE,19943,2c,44"
2026-04-23 16:02:04.809,RAWBYTE,19963,0a,10,,,,,,,"RAWBYTE,19963,0a,10"
2026-04-23 16:02:04.831,RAWBYTE,19984,02,2,,,,,,,"RAWBYTE,19984,02,2"
2026-04-23 16:02:04.852,RAWBYTE,20004,01,1,,,,,,,"RAWBYTE,20004,01,1"
2026-04-23 16:02:04.871,RAWBYTE,20025,0b,11,,,,,,,"RAWBYTE,20025,0b,11"
2026-04-23 16:02:04.893,RAWBYTE,20045,16,22,,,,,,,"RAWBYTE,20045,16,22"
2026-04-23 16:02:04.911,RAWBYTE,20066,21,33,,,,,,,"RAWBYTE,20066,21,33"
2026-04-23 16:02:04.933,RAWBYTE,20086,2c,44,,,,,,,"RAWBYTE,20086,2c,44"
2026-04-23 16:02:04.953,RAWBYTE,20107,0a,10,,,,,,,"RAWBYTE,20107,0a,10"
2026-04-23 16:02:04.973,RAWBYTE,20127,02,2,,,,,,,"RAWBYTE,20127,02,2"
2026-04-23 16:02:04.996,RAWBYTE,20148,01,1,,,,,,,"RAWBYTE,20148,01,1"
2026-04-23 16:02:05.014,RAWBYTE,20168,0b,11,,,,,,,"RAWBYTE,20168,0b,11"
2026-04-23 16:02:05.035,RAWBYTE,20189,16,22,,,,,,,"RAWBYTE,20189,16,22"
2026-04-23 16:02:05.055,RAWBYTE,20209,21,33,,,,,,,"RAWBYTE,20209,21,33"
2026-04-23 16:02:05.076,RAWBYTE,20230,2c,44,,,,,,,"RAWBYTE,20230,2c,44"
2026-04-23 16:02:05.098,RAWBYTE,20250,0a,10,,,,,,,"RAWBYTE,20250,0a,10"
2026-04-23 16:02:05.116,RAWBYTE,20271,02,2,,,,,,,"RAWBYTE,20271,02,2"
2026-04-23 16:02:05.138,RAWBYTE,20291,01,1,,,,,,,"RAWBYTE,20291,01,1"
2026-04-23 16:02:05.170,RAWBYTE,20311,0b,11,,,,,,,"RAWBYTE,20311,0b,11"
2026-04-23 16:02:05.177,RAWBYTE,20332,16,22,,,,,,,"RAWBYTE,20332,16,22"
2026-04-23 16:02:05.200,RAWBYTE,20353,21,33,,,,,,,"RAWBYTE,20353,21,33"
2026-04-23 16:02:05.219,RAWBYTE,20373,2c,44,,,,,,,"RAWBYTE,20373,2c,44"
2026-04-23 16:02:05.240,RAWBYTE,20393,0a,10,,,,,,,"RAWBYTE,20393,0a,10"
2026-04-23 16:02:05.265,RAWBYTE,20414,02,2,,,,,,,"RAWBYTE,20414,02,2"
2026-04-23 16:02:05.281,RAWBYTE,20434,01,1,,,,,,,"RAWBYTE,20434,01,1"
2026-04-23 16:02:05.303,RAWBYTE,20455,0b,11,,,,,,,"RAWBYTE,20455,0b,11"
2026-04-23 16:02:05.321,RAWBYTE,20475,16,22,,,,,,,"RAWBYTE,20475,16,22"
2026-04-23 16:02:05.343,RAWBYTE,20496,21,33,,,,,,,"RAWBYTE,20496,21,33"
2026-04-23 16:02:05.366,RAWBYTE,20516,2c,44,,,,,,,"RAWBYTE,20516,2c,44"
2026-04-23 16:02:05.383,RAWBYTE,20537,0a,10,,,,,,,"RAWBYTE,20537,0a,10"
2026-04-23 16:02:05.406,RAWBYTE,20557,02,2,,,,,,,"RAWBYTE,20557,02,2"
2026-04-23 16:02:05.424,RAWBYTE,20578,01,1,,,,,,,"RAWBYTE,20578,01,1"
2026-04-23 16:02:05.445,RAWBYTE,20598,0b,11,,,,,,,"RAWBYTE,20598,0b,11"
2026-04-23 16:02:05.464,RAWBYTE,20619,16,22,,,,,,,"RAWBYTE,20619,16,22"
2026-04-23 16:02:05.484,RAWBYTE,20639,21,33,,,,,,,"RAWBYTE,20639,21,33"
2026-04-23 16:02:05.510,RAWBYTE,20660,2c,44,,,,,,,"RAWBYTE,20660,2c,44"
2026-04-23 16:02:05.525,RAWBYTE,20680,0a,10,,,,,,,"RAWBYTE,20680,0a,10"
2026-04-23 16:02:05.548,RAWBYTE,20700,02,2,,,,,,,"RAWBYTE,20700,02,2"
2026-04-23 16:02:05.567,RAWBYTE,20721,01,1,,,,,,,"RAWBYTE,20721,01,1"
2026-04-23 16:02:05.588,RAWBYTE,20742,0b,11,,,,,,,"RAWBYTE,20742,0b,11"
2026-04-23 16:02:05.610,RAWBYTE,20762,16,22,,,,,,,"RAWBYTE,20762,16,22"
2026-04-23 16:02:05.628,RAWBYTE,20782,21,33,,,,,,,"RAWBYTE,20782,21,33"
2026-04-23 16:02:05.650,RAWBYTE,20803,2c,44,,,,,,,"RAWBYTE,20803,2c,44"
2026-04-23 16:02:05.669,RAWBYTE,20823,0a,10,,,,,,,"RAWBYTE,20823,0a,10"
2026-04-23 16:02:05.690,RAWBYTE,20844,02,2,,,,,,,"RAWBYTE,20844,02,2"
2026-04-23 16:02:05.712,RAWBYTE,20864,01,1,,,,,,,"RAWBYTE,20864,01,1"
2026-04-23 16:02:05.731,RAWBYTE,20885,0b,11,,,,,,,"RAWBYTE,20885,0b,11"
2026-04-23 16:02:05.752,RAWBYTE,20905,16,22,,,,,,,"RAWBYTE,20905,16,22"
2026-04-23 16:02:05.772,RAWBYTE,20926,21,33,,,,,,,"RAWBYTE,20926,21,33"
2026-04-23 16:02:05.792,RAWBYTE,20946,2c,44,,,,,,,"RAWBYTE,20946,2c,44"
2026-04-23 16:02:05.814,RAWBYTE,20967,0a,10,,,,,,,"RAWBYTE,20967,0a,10"
2026-04-23 16:02:05.833,RAWBYTE,20987,02,2,,,,,,,"RAWBYTE,20987,02,2"
2026-04-23 16:02:05.855,RAWBYTE,21008,01,1,,,,,,,"RAWBYTE,21008,01,1"
2026-04-23 16:02:05.875,RAWBYTE,21028,0b,11,,,,,,,"RAWBYTE,21028,0b,11"
2026-04-23 16:02:05.895,RAWBYTE,21049,16,22,,,,,,,"RAWBYTE,21049,16,22"
2026-04-23 16:02:05.916,RAWBYTE,21069,21,33,,,,,,,"RAWBYTE,21069,21,33"
2026-04-23 16:02:05.936,RAWBYTE,21090,2c,44,,,,,,,"RAWBYTE,21090,2c,44"
2026-04-23 16:02:05.957,RAWBYTE,21110,0a,10,,,,,,,"RAWBYTE,21110,0a,10"
2026-04-23 16:02:05.976,RAWBYTE,21131,02,2,,,,,,,"RAWBYTE,21131,02,2"
2026-04-23 16:02:05.996,RAWBYTE,21151,01,1,,,,,,,"RAWBYTE,21151,01,1"
2026-04-23 16:02:06.019,RAWBYTE,21172,0b,11,,,,,,,"RAWBYTE,21172,0b,11"
2026-04-23 16:02:06.038,RAWBYTE,21192,16,22,,,,,,,"RAWBYTE,21192,16,22"
2026-04-23 16:02:06.060,RAWBYTE,21212,21,33,,,,,,,"RAWBYTE,21212,21,33"
2026-04-23 16:02:06.079,RAWBYTE,21233,2c,44,,,,,,,"RAWBYTE,21233,2c,44"
2026-04-23 16:02:06.099,RAWBYTE,21254,0a,10,,,,,,,"RAWBYTE,21254,0a,10"
2026-04-23 16:02:06.122,RAWBYTE,21274,02,2,,,,,,,"RAWBYTE,21274,02,2"
2026-04-23 16:02:06.140,RAWBYTE,21294,01,1,,,,,,,"RAWBYTE,21294,01,1"
2026-04-23 16:02:06.162,RAWBYTE,21315,0b,11,,,,,,,"RAWBYTE,21315,0b,11"
2026-04-23 16:02:06.182,RAWBYTE,21335,16,22,,,,,,,"RAWBYTE,21335,16,22"
2026-04-23 16:02:06.202,RAWBYTE,21356,21,33,,,,,,,"RAWBYTE,21356,21,33"
2026-04-23 16:02:06.224,RAWBYTE,21376,2c,44,,,,,,,"RAWBYTE,21376,2c,44"
2026-04-23 16:02:06.243,RAWBYTE,21397,0a,10,,,,,,,"RAWBYTE,21397,0a,10"
2026-04-23 16:02:06.264,RAWBYTE,21417,02,2,,,,,,,"RAWBYTE,21417,02,2"
2026-04-23 16:02:06.284,RAWBYTE,21438,01,1,,,,,,,"RAWBYTE,21438,01,1"
2026-04-23 16:02:06.304,RAWBYTE,21458,0b,11,,,,,,,"RAWBYTE,21458,0b,11"
2026-04-23 16:02:06.327,RAWBYTE,21479,16,22,,,,,,,"RAWBYTE,21479,16,22"
2026-04-23 16:02:06.345,RAWBYTE,21499,21,33,,,,,,,"RAWBYTE,21499,21,33"
2026-04-23 16:02:06.367,RAWBYTE,21520,2c,44,,,,,,,"RAWBYTE,21520,2c,44"
2026-04-23 16:02:06.386,RAWBYTE,21540,0a,10,,,,,,,"RAWBYTE,21540,0a,10"
2026-04-23 16:02:06.407,RAWBYTE,21561,02,2,,,,,,,"RAWBYTE,21561,02,2"
2026-04-23 16:02:06.429,RAWBYTE,21581,01,1,,,,,,,"RAWBYTE,21581,01,1"
2026-04-23 16:02:06.447,RAWBYTE,21602,0b,11,,,,,,,"RAWBYTE,21602,0b,11"
2026-04-23 16:02:06.469,RAWBYTE,21622,16,22,,,,,,,"RAWBYTE,21622,16,22"
2026-04-23 16:02:06.489,RAWBYTE,21643,21,33,,,,,,,"RAWBYTE,21643,21,33"
2026-04-23 16:02:06.509,RAWBYTE,21663,2c,44,,,,,,,"RAWBYTE,21663,2c,44"
2026-04-23 16:02:06.531,RAWBYTE,21684,0a,10,,,,,,,"RAWBYTE,21684,0a,10"
2026-04-23 16:02:06.550,RAWBYTE,21704,02,2,,,,,,,"RAWBYTE,21704,02,2"
2026-04-23 16:02:06.572,RAWBYTE,21724,01,1,,,,,,,"RAWBYTE,21724,01,1"
2026-04-23 16:02:06.591,RAWBYTE,21745,0b,11,,,,,,,"RAWBYTE,21745,0b,11"
2026-04-23 16:02:06.611,RAWBYTE,21766,16,22,,,,,,,"RAWBYTE,21766,16,22"
2026-04-23 16:02:06.634,RAWBYTE,21786,21,33,,,,,,,"RAWBYTE,21786,21,33"
2026-04-23 16:02:06.652,RAWBYTE,21806,2c,44,,,,,,,"RAWBYTE,21806,2c,44"
2026-04-23 16:02:06.674,RAWBYTE,21827,0a,10,,,,,,,"RAWBYTE,21827,0a,10"
2026-04-23 16:02:06.693,RAWBYTE,21847,02,2,,,,,,,"RAWBYTE,21847,02,2"
2026-04-23 16:02:06.714,RAWBYTE,21868,01,1,,,,,,,"RAWBYTE,21868,01,1"
2026-04-23 16:02:06.736,RAWBYTE,21888,0b,11,,,,,,,"RAWBYTE,21888,0b,11"
2026-04-23 16:02:06.754,RAWBYTE,21909,16,22,,,,,,,"RAWBYTE,21909,16,22"
2026-04-23 16:02:06.776,RAWBYTE,21929,21,33,,,,,,,"RAWBYTE,21929,21,33"
2026-04-23 16:02:06.796,RAWBYTE,21950,2c,44,,,,,,,"RAWBYTE,21950,2c,44"
2026-04-23 16:02:06.816,RAWBYTE,21970,0a,10,,,,,,,"RAWBYTE,21970,0a,10"
2026-04-23 16:02:06.839,RAWBYTE,21991,02,2,,,,,,,"RAWBYTE,21991,02,2"
2026-04-23 16:02:06.857,RAWBYTE,22011,01,1,,,,,,,"RAWBYTE,22011,01,1"
2026-04-23 16:02:06.879,RAWBYTE,22032,0b,11,,,,,,,"RAWBYTE,22032,0b,11"
2026-04-23 16:02:06.899,RAWBYTE,22052,16,22,,,,,,,"RAWBYTE,22052,16,22"
2026-04-23 16:02:06.919,RAWBYTE,22073,21,33,,,,,,,"RAWBYTE,22073,21,33"
2026-04-23 16:02:06.944,RAWBYTE,22093,2c,44,,,,,,,"RAWBYTE,22093,2c,44"
2026-04-23 16:02:06.960,RAWBYTE,22114,0a,10,,,,,,,"RAWBYTE,22114,0a,10"
2026-04-23 16:02:06.981,RAWBYTE,22134,02,2,,,,,,,"RAWBYTE,22134,02,2"
2026-04-23 16:02:07.001,RAWBYTE,22155,01,1,,,,,,,"RAWBYTE,22155,01,1"
2026-04-23 16:02:07.021,RAWBYTE,22175,0b,11,,,,,,,"RAWBYTE,22175,0b,11"
2026-04-23 16:02:07.044,RAWBYTE,22196,16,22,,,,,,,"RAWBYTE,22196,16,22"
2026-04-23 16:02:07.061,RAWBYTE,22216,21,33,,,,,,,"RAWBYTE,22216,21,33"
2026-04-23 16:02:07.084,RAWBYTE,22237,2c,44,,,,,,,"RAWBYTE,22237,2c,44"
2026-04-23 16:02:07.102,RAWBYTE,22257,0a,10,,,,,,,"RAWBYTE,22257,0a,10"
2026-04-23 16:02:07.123,RAWBYTE,22278,02,2,,,,,,,"RAWBYTE,22278,02,2"
2026-04-23 16:02:07.146,RAWBYTE,22299,01,1,,,,,,,"RAWBYTE,22299,01,1"
2026-04-23 16:02:07.165,RAWBYTE,22319,0b,11,,,,,,,"RAWBYTE,22319,0b,11"
2026-04-23 16:02:07.186,RAWBYTE,22339,16,22,,,,,,,"RAWBYTE,22339,16,22"
2026-04-23 16:02:07.207,RAWBYTE,22360,21,33,,,,,,,"RAWBYTE,22360,21,33"
2026-04-23 16:02:07.226,RAWBYTE,22381,2c,44,,,,,,,"RAWBYTE,22381,2c,44"
2026-04-23 16:02:07.248,RAWBYTE,22401,0a,10,,,,,,,"RAWBYTE,22401,0a,10"
2026-04-23 16:02:07.267,RAWBYTE,22421,02,2,,,,,,,"RAWBYTE,22421,02,2"
2026-04-23 16:02:07.288,RAWBYTE,22442,01,1,,,,,,,"RAWBYTE,22442,01,1"
2026-04-23 16:02:07.308,RAWBYTE,22462,0b,11,,,,,,,"RAWBYTE,22462,0b,11"
2026-04-23 16:02:07.329,RAWBYTE,22483,16,22,,,,,,,"RAWBYTE,22483,16,22"
2026-04-23 16:02:07.351,RAWBYTE,22503,21,33,,,,,,,"RAWBYTE,22503,21,33"
2026-04-23 16:02:07.369,RAWBYTE,22524,2c,44,,,,,,,"RAWBYTE,22524,2c,44"
2026-04-23 16:02:07.391,RAWBYTE,22544,0a,10,,,,,,,"RAWBYTE,22544,0a,10"
2026-04-23 16:02:07.411,RAWBYTE,22565,02,2,,,,,,,"RAWBYTE,22565,02,2"
2026-04-23 16:02:07.431,RAWBYTE,22585,01,1,,,,,,,"RAWBYTE,22585,01,1"
2026-04-23 16:02:07.477,RAWBYTE,22606,0b,11,,,,,,,"RAWBYTE,22606,0b,11"
2026-04-23 16:02:07.478,RAWBYTE,22627,16,22,,,,,,,"RAWBYTE,22627,16,22"
2026-04-23 16:02:07.493,RAWBYTE,22647,21,33,,,,,,,"RAWBYTE,22647,21,33"
2026-04-23 16:02:07.514,RAWBYTE,22668,2c,44,,,,,,,"RAWBYTE,22668,2c,44"
2026-04-23 16:02:07.534,RAWBYTE,22688,0a,10,,,,,,,"RAWBYTE,22688,0a,10"
2026-04-23 16:02:07.555,RAWBYTE,22709,02,2,,,,,,,"RAWBYTE,22709,02,2"
2026-04-23 16:02:07.575,RAWBYTE,22729,01,1,,,,,,,"RAWBYTE,22729,01,1"
2026-04-23 16:02:07.597,RAWBYTE,22750,0b,11,,,,,,,"RAWBYTE,22750,0b,11"
2026-04-23 16:02:07.616,RAWBYTE,22770,16,22,,,,,,,"RAWBYTE,22770,16,22"
2026-04-23 16:02:07.636,RAWBYTE,22791,21,33,,,,,,,"RAWBYTE,22791,21,33"
2026-04-23 16:02:07.658,RAWBYTE,22811,2c,44,,,,,,,"RAWBYTE,22811,2c,44"
2026-04-23 16:02:07.677,RAWBYTE,22831,0a,10,,,,,,,"RAWBYTE,22831,0a,10"
2026-04-23 16:02:07.700,RAWBYTE,22852,02,2,,,,,,,"RAWBYTE,22852,02,2"
2026-04-23 16:02:07.719,RAWBYTE,22872,01,1,,,,,,,"RAWBYTE,22872,01,1"
2026-04-23 16:02:07.739,RAWBYTE,22893,0b,11,,,,,,,"RAWBYTE,22893,0b,11"
2026-04-23 16:02:07.760,RAWBYTE,22913,16,22,,,,,,,"RAWBYTE,22913,16,22"
2026-04-23 16:02:07.780,RAWBYTE,22934,21,33,,,,,,,"RAWBYTE,22934,21,33"
2026-04-23 16:02:07.801,RAWBYTE,22954,2c,44,,,,,,,"RAWBYTE,22954,2c,44"
2026-04-23 16:02:07.820,RAWBYTE,22975,0a,10,,,,,,,"RAWBYTE,22975,0a,10"
2026-04-23 16:02:07.844,RAWBYTE,22995,02,2,,,,,,,"RAWBYTE,22995,02,2"
2026-04-23 16:02:07.863,RAWBYTE,23016,01,1,,,,,,,"RAWBYTE,23016,01,1"
2026-04-23 16:02:07.882,RAWBYTE,23036,0b,11,,,,,,,"RAWBYTE,23036,0b,11"
2026-04-23 16:02:07.903,RAWBYTE,23057,16,22,,,,,,,"RAWBYTE,23057,16,22"
2026-04-23 16:02:07.924,RAWBYTE,23077,21,33,,,,,,,"RAWBYTE,23077,21,33"
2026-04-23 16:02:07.944,RAWBYTE,23098,2c,44,,,,,,,"RAWBYTE,23098,2c,44"
2026-04-23 16:02:07.965,RAWBYTE,23118,0a,10,,,,,,,"RAWBYTE,23118,0a,10"
2026-04-23 16:02:07.985,RAWBYTE,23139,02,2,,,,,,,"RAWBYTE,23139,02,2"
2026-04-23 16:02:08.007,RAWBYTE,23159,01,1,,,,,,,"RAWBYTE,23159,01,1"
2026-04-23 16:02:08.026,RAWBYTE,23180,0b,11,,,,,,,"RAWBYTE,23180,0b,11"
2026-04-23 16:02:08.046,RAWBYTE,23200,16,22,,,,,,,"RAWBYTE,23200,16,22"
2026-04-23 16:02:08.068,RAWBYTE,23221,21,33,,,,,,,"RAWBYTE,23221,21,33"
2026-04-23 16:02:08.087,RAWBYTE,23241,2c,44,,,,,,,"RAWBYTE,23241,2c,44"
2026-04-23 16:02:08.109,RAWBYTE,23262,0a,10,,,,,,,"RAWBYTE,23262,0a,10"
2026-04-23 16:02:08.127,RAWBYTE,23282,02,2,,,,,,,"RAWBYTE,23282,02,2"
2026-04-23 16:02:08.147,RAWBYTE,23303,01,1,,,,,,,"RAWBYTE,23303,01,1"
2026-04-23 16:02:08.168,RAWBYTE,23323,0b,11,,,,,,,"RAWBYTE,23323,0b,11"
2026-04-23 16:02:08.189,RAWBYTE,23344,16,22,,,,,,,"RAWBYTE,23344,16,22"
2026-04-23 16:02:08.212,RAWBYTE,23364,21,33,,,,,,,"RAWBYTE,23364,21,33"
2026-04-23 16:02:08.231,RAWBYTE,23384,2c,44,,,,,,,"RAWBYTE,23384,2c,44"
2026-04-23 16:02:08.252,RAWBYTE,23405,0a,10,,,,,,,"RAWBYTE,23405,0a,10"
2026-04-23 16:02:08.272,RAWBYTE,23425,02,2,,,,,,,"RAWBYTE,23425,02,2"
2026-04-23 16:02:08.292,RAWBYTE,23446,01,1,,,,,,,"RAWBYTE,23446,01,1"
2026-04-23 16:02:08.314,RAWBYTE,23466,0b,11,,,,,,,"RAWBYTE,23466,0b,11"
2026-04-23 16:02:08.333,RAWBYTE,23487,16,22,,,,,,,"RAWBYTE,23487,16,22"
2026-04-23 16:02:08.353,RAWBYTE,23507,21,33,,,,,,,"RAWBYTE,23507,21,33"
2026-04-23 16:02:08.375,RAWBYTE,23528,2c,44,,,,,,,"RAWBYTE,23528,2c,44"
2026-04-23 16:02:08.405,RAWBYTE,23548,0a,10,,,,,,,"RAWBYTE,23548,0a,10"
2026-04-23 16:02:08.415,RAWBYTE,23569,02,2,,,,,,,"RAWBYTE,23569,02,2"
2026-04-23 16:02:08.435,RAWBYTE,23589,01,1,,,,,,,"RAWBYTE,23589,01,1"
2026-04-23 16:02:08.456,RAWBYTE,23610,0b,11,,,,,,,"RAWBYTE,23610,0b,11"
2026-04-23 16:02:08.477,RAWBYTE,23630,16,22,,,,,,,"RAWBYTE,23630,16,22"
2026-04-23 16:02:08.497,RAWBYTE,23651,21,33,,,,,,,"RAWBYTE,23651,21,33"
2026-04-23 16:02:08.518,RAWBYTE,23671,2c,44,,,,,,,"RAWBYTE,23671,2c,44"
2026-04-23 16:02:08.538,RAWBYTE,23692,0a,10,,,,,,,"RAWBYTE,23692,0a,10"
2026-04-23 16:02:08.558,RAWBYTE,23712,02,2,,,,,,,"RAWBYTE,23712,02,2"
2026-04-23 16:02:08.579,RAWBYTE,23733,01,1,,,,,,,"RAWBYTE,23733,01,1"
2026-04-23 16:02:08.598,RAWBYTE,23753,0b,11,,,,,,,"RAWBYTE,23753,0b,11"
2026-04-23 16:02:08.621,RAWBYTE,23774,16,22,,,,,,,"RAWBYTE,23774,16,22"
2026-04-23 16:02:08.640,RAWBYTE,23794,21,33,,,,,,,"RAWBYTE,23794,21,33"
2026-04-23 16:02:08.661,RAWBYTE,23815,2c,44,,,,,,,"RAWBYTE,23815,2c,44"
2026-04-23 16:02:08.682,RAWBYTE,23835,0a,10,,,,,,,"RAWBYTE,23835,0a,10"
2026-04-23 16:02:08.701,RAWBYTE,23856,02,2,,,,,,,"RAWBYTE,23856,02,2"
2026-04-23 16:02:08.724,RAWBYTE,23876,01,1,,,,,,,"RAWBYTE,23876,01,1"
2026-04-23 16:02:08.742,RAWBYTE,23896,0b,11,,,,,,,"RAWBYTE,23896,0b,11"
2026-04-23 16:02:08.763,RAWBYTE,23917,16,22,,,,,,,"RAWBYTE,23917,16,22"
2026-04-23 16:02:08.784,RAWBYTE,23938,21,33,,,,,,,"RAWBYTE,23938,21,33"
2026-04-23 16:02:08.804,RAWBYTE,23958,2c,44,,,,,,,"RAWBYTE,23958,2c,44"
2026-04-23 16:02:08.826,RAWBYTE,23978,0a,10,,,,,,,"RAWBYTE,23978,0a,10"
2026-04-23 16:02:08.845,RAWBYTE,23999,02,2,,,,,,,"RAWBYTE,23999,02,2"
2026-04-23 16:02:08.865,RAWBYTE,24019,01,1,,,,,,,"RAWBYTE,24019,01,1"
2026-04-23 16:02:08.886,RAWBYTE,24040,0b,11,,,,,,,"RAWBYTE,24040,0b,11"
2026-04-23 16:02:08.906,RAWBYTE,24060,16,22,,,,,,,"RAWBYTE,24060,16,22"
2026-04-23 16:02:08.929,RAWBYTE,24081,21,33,,,,,,,"RAWBYTE,24081,21,33"
2026-04-23 16:02:08.947,RAWBYTE,24101,2c,44,,,,,,,"RAWBYTE,24101,2c,44"
2026-04-23 16:02:08.968,RAWBYTE,24122,0a,10,,,,,,,"RAWBYTE,24122,0a,10"
2026-04-23 16:02:08.989,RAWBYTE,24142,02,2,,,,,,,"RAWBYTE,24142,02,2"
2026-04-23 16:02:09.009,RAWBYTE,24163,01,1,,,,,,,"RAWBYTE,24163,01,1"
