timestamp_s,session_id,scenario_id,phase,steer_in_deg,throttle_in,brake_in,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_s,jitter_s,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_steer_deg,e_throttle,e_brake,e_speed_mps
6.134,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.198,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.262,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.322,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.384,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.452,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.513,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.575,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.634,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.696,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.76,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.824,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.884,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
6.951,S20260416_115710,SC01,accel_2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.18,0.0,6.0,2.0,0.05,0.05,0.5,0.0,-0.18,0.0,-6.0
7.014,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.072,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.135,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.2,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.262,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.32,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.385,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.447,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.509,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.575,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.634,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.711,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.775,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.84,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.904,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
7.975,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.023,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.094,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.154,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.215,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.275,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.349,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.41,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.471,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.533,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.594,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.655,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.715,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.775,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
8.843,S20260416_115710,SC01,stabilize,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,8.0,2.0,0.05,0.05,0.5,0.0,-0.1,0.0,-8.0
