row_id,wall_time_utc,session_id,scenario_id,execution_mode,scenario_time_s,program_time_s,sample_dt_s,phase,scenario_started,steer_cmd_deg,throttle_cmd,brake_cmd,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_ms,jitter_ms,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_speed_actual,e_steer_actual,speed_in_tol
952,2026-04-21T10:04:49.867Z,S20260421_110349,SC01,AUTO,,60.7087,0.0622,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
953,2026-04-21T10:04:49.927Z,S20260421_110349,SC01,AUTO,,60.7678,0.0591,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
954,2026-04-21T10:04:49.992Z,S20260421_110349,SC01,AUTO,,60.8337,0.0658,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
955,2026-04-21T10:04:50.053Z,S20260421_110349,SC01,AUTO,,60.8947,0.0611,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
956,2026-04-21T10:04:50.115Z,S20260421_110349,SC01,AUTO,,60.9563,0.0616,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
957,2026-04-21T10:04:59.813Z,S20260421_110349,SC01,AUTO,,70.6538,9.6975,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
958,2026-04-21T10:04:59.820Z,S20260421_110349,SC01,AUTO,,70.6614,0.0076,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
959,2026-04-21T10:04:59.884Z,S20260421_110349,SC01,AUTO,,70.7251,0.0637,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
960,2026-04-21T10:04:59.946Z,S20260421_110349,SC01,AUTO,,70.7874,0.0623,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
961,2026-04-21T10:05:00.006Z,S20260421_110349,SC01,AUTO,,70.8474,0.06,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
962,2026-04-21T10:05:00.067Z,S20260421_110349,SC01,AUTO,,70.9085,0.061,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
963,2026-04-21T10:05:00.134Z,S20260421_110349,SC01,AUTO,,70.9757,0.0673,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
964,2026-04-21T10:05:00.198Z,S20260421_110349,SC01,AUTO,,71.0391,0.0633,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
965,2026-04-21T10:05:00.260Z,S20260421_110349,SC01,AUTO,,71.1013,0.0622,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
966,2026-04-21T10:05:00.322Z,S20260421_110349,SC01,AUTO,,71.1633,0.062,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
967,2026-04-21T10:05:00.385Z,S20260421_110349,SC01,AUTO,,71.2261,0.0627,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
968,2026-04-21T10:05:00.447Z,S20260421_110349,SC01,AUTO,,71.288,0.062,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
969,2026-04-21T10:05:00.507Z,S20260421_110349,SC01,AUTO,,71.3478,0.0598,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
970,2026-04-21T10:05:00.566Z,S20260421_110349,SC01,AUTO,,71.4074,0.0596,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
971,2026-04-21T10:05:00.635Z,S20260421_110349,SC01,AUTO,,71.4766,0.0692,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
972,2026-04-21T10:05:00.698Z,S20260421_110349,SC01,AUTO,,71.5395,0.0628,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
973,2026-04-21T10:05:00.760Z,S20260421_110349,SC01,AUTO,,71.6014,0.062,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
974,2026-04-21T10:05:00.823Z,S20260421_110349,SC01,AUTO,,71.6641,0.0626,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
975,2026-04-21T10:05:00.888Z,S20260421_110349,SC01,AUTO,,71.7289,0.0647,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
976,2026-04-21T10:05:00.947Z,S20260421_110349,SC01,AUTO,,71.7885,0.0597,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
977,2026-04-21T10:05:01.007Z,S20260421_110349,SC01,AUTO,,71.8482,0.0598,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
978,2026-04-21T10:05:01.067Z,S20260421_110349,SC01,AUTO,,71.9084,0.0601,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
979,2026-04-21T10:05:01.136Z,S20260421_110349,SC01,AUTO,,71.9774,0.0691,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
980,2026-04-21T10:05:01.204Z,S20260421_110349,SC01,AUTO,,72.0453,0.0679,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
981,2026-04-21T10:05:01.261Z,S20260421_110349,SC01,AUTO,,72.1028,0.0573,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
982,2026-04-21T10:05:01.323Z,S20260421_110349,SC01,AUTO,,72.1641,0.0614,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
983,2026-04-21T10:05:01.384Z,S20260421_110349,SC01,AUTO,,72.2251,0.0611,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
984,2026-04-21T10:05:01.446Z,S20260421_110349,SC01,AUTO,,72.2876,0.0624,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
985,2026-04-21T10:05:01.508Z,S20260421_110349,SC01,AUTO,,72.3492,0.0615,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
986,2026-04-21T10:05:01.567Z,S20260421_110349,SC01,AUTO,,72.4084,0.0593,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
987,2026-04-21T10:05:01.634Z,S20260421_110349,SC01,AUTO,,72.475,0.0665,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
988,2026-04-21T10:05:01.696Z,S20260421_110349,SC01,AUTO,,72.5369,0.062,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
989,2026-04-21T10:05:01.759Z,S20260421_110349,SC01,AUTO,,72.6008,0.0638,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
990,2026-04-21T10:05:01.820Z,S20260421_110349,SC01,AUTO,,72.6613,0.0607,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
991,2026-04-21T10:05:01.882Z,S20260421_110349,SC01,AUTO,,72.7236,0.0623,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
992,2026-04-21T10:05:01.945Z,S20260421_110349,SC01,AUTO,,72.7859,0.0623,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
993,2026-04-21T10:05:02.007Z,S20260421_110349,SC01,AUTO,,72.8477,0.0619,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
994,2026-04-21T10:05:02.067Z,S20260421_110349,SC01,AUTO,,72.9078,0.06,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
995,2026-04-21T10:05:02.146Z,S20260421_110349,SC01,AUTO,,72.9871,0.0794,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
996,2026-04-21T10:05:12.453Z,S20260421_110349,SC01,AUTO,,83.294,10.3069,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
997,2026-04-21T10:05:13.080Z,S20260421_110349,SC01,AUTO,,83.9215,0.6274,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32441.618,15.25,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
998,2026-04-21T10:05:13.105Z,S20260421_110349,SC01,AUTO,,83.9467,0.0253,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32441.618,15.25,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
999,2026-04-21T10:05:13.164Z,S20260421_110349,SC01,AUTO,,84.0052,0.0584,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32509.677,13.402,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1000,2026-04-21T10:05:13.227Z,S20260421_110349,SC01,AUTO,,84.068,0.0629,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32504.411,14.226,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1001,2026-04-21T10:05:13.286Z,S20260421_110349,SC01,AUTO,,84.1275,0.0595,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32530.049,13.886,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1002,2026-04-21T10:05:13.359Z,S20260421_110349,SC01,AUTO,,84.2003,0.0728,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32530.049,13.886,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1003,2026-04-21T10:05:13.425Z,S20260421_110349,SC01,AUTO,,84.2659,0.0656,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32530.399,31.211,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1004,2026-04-21T10:05:13.484Z,S20260421_110349,SC01,AUTO,,84.3256,0.0597,start,0,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,32510.675,31.238,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1005,2026-04-21T10:05:13.546Z,S20260421_110349,SC01,AUTO,,84.3872,0.0617,start,0,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,32479.514,15.325,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1006,2026-04-21T10:05:13.606Z,S20260421_110349,SC01,AUTO,,84.4477,0.0605,start,0,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,32434.008,14.715,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1007,2026-04-21T10:05:13.667Z,S20260421_110349,SC01,AUTO,,84.5081,0.0604,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32406.907,15.046,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1008,2026-04-21T10:05:13.727Z,S20260421_110349,SC01,AUTO,,84.568,0.0599,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32355.919,30.577,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1009,2026-04-21T10:05:13.787Z,S20260421_110349,SC01,AUTO,,84.6279,0.0599,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32319.402,14.994,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1010,2026-04-21T10:05:13.858Z,S20260421_110349,SC01,AUTO,,84.6991,0.0712,start,0,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32264.4,14.849,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1011,2026-04-21T10:05:13.920Z,S20260421_110349,SC01,AUTO,,84.7614,0.0623,start,0,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,32233.879,14.731,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1012,2026-04-21T10:05:13.983Z,S20260421_110349,SC01,AUTO,,84.8246,0.0632,start,0,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,32176.743,30.567,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1013,2026-04-21T10:05:14.044Z,S20260421_110349,SC01,AUTO,,84.8855,0.0608,start,0,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,32139.032,14.916,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1014,2026-04-21T10:05:14.107Z,S20260421_110349,SC01,AUTO,0.0011,84.9478,0.0624,start,1,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,32081.57,13.979,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1015,2026-04-21T10:05:14.168Z,S20260421_110349,SC01,AUTO,0.0622,85.0089,0.0611,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32061.528,13.955,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1016,2026-04-21T10:05:14.227Z,S20260421_110349,SC01,AUTO,0.1215,85.0682,0.0593,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,32008.303,30.354,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1017,2026-04-21T10:05:14.287Z,S20260421_110349,SC01,AUTO,0.1812,85.1279,0.0598,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31969.319,16.037,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1018,2026-04-21T10:05:14.352Z,S20260421_110349,SC01,AUTO,0.2464,85.1931,0.0651,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31910.757,15.399,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1019,2026-04-21T10:05:14.415Z,S20260421_110349,SC01,AUTO,0.3096,85.2564,0.0633,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31850.313,16.449,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1020,2026-04-21T10:05:14.478Z,S20260421_110349,SC01,AUTO,0.3721,85.3189,0.0625,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31842.007,19.473,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1021,2026-04-21T10:05:14.540Z,S20260421_110349,SC01,AUTO,0.4346,85.3814,0.0625,start,1,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,31786.595,14.218,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1022,2026-04-21T10:05:14.602Z,S20260421_110349,SC01,AUTO,0.4965,85.4432,0.0619,start,1,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,31726.737,15.53,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1023,2026-04-21T10:05:14.665Z,S20260421_110349,SC01,AUTO,0.5595,85.5062,0.063,start,1,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,31673.807,31.107,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1024,2026-04-21T10:05:14.727Z,S20260421_110349,SC01,AUTO,0.6218,85.5685,0.0623,start,1,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,31631.419,16.036,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1025,2026-04-21T10:05:14.787Z,S20260421_110349,SC01,AUTO,0.6818,85.6285,0.0599,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31590.312,12.858,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1026,2026-04-21T10:05:14.851Z,S20260421_110349,SC01,AUTO,0.7452,85.6919,0.0635,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31547.565,14.608,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1027,2026-04-21T10:05:14.912Z,S20260421_110349,SC01,AUTO,0.807,85.7537,0.0618,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31489.474,28.998,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1028,2026-04-21T10:05:14.973Z,S20260421_110349,SC01,AUTO,0.868,85.8147,0.0609,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31451.179,13.947,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1029,2026-04-21T10:05:15.047Z,S20260421_110349,SC01,AUTO,0.9417,85.8885,0.0738,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31397.767,13.73,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1030,2026-04-21T10:05:15.106Z,S20260421_110349,SC01,AUTO,1.0007,85.9475,0.059,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31340.442,14.787,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1031,2026-04-21T10:05:15.167Z,S20260421_110349,SC01,AUTO,1.0613,86.0081,0.0605,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31282.13,30.285,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1032,2026-04-21T10:05:15.239Z,S20260421_110349,SC01,AUTO,1.1334,86.0801,0.0721,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31242.767,15.567,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1033,2026-04-21T10:05:15.287Z,S20260421_110349,SC01,AUTO,1.1817,86.1284,0.0483,start,1,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,31211.973,16.076,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1034,2026-04-21T10:05:15.357Z,S20260421_110349,SC01,AUTO,1.252,86.1987,0.0703,start,1,0.0,0.0,0.0,0.0,-0.698132,-0.0,1,0,31157.774,15.274,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1035,2026-04-21T10:05:15.411Z,S20260421_110349,SC01,AUTO,1.3055,86.2523,0.0536,start,1,0.0,0.0,0.0,0.0,-0.698132,0.0,1,0,31126.292,15.068,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
1036,2026-04-21T10:05:15.482Z,S20260421_110349,SC01,AUTO,1.3768,86.3235,0.0712,start,1,0.0,0.0,0.0,0.000407,-0.698132,-0.0,2,0,2354.415,18.038,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.00041,0.0,1
1037,2026-04-21T10:05:15.544Z,S20260421_110349,SC01,AUTO,1.4388,86.3855,0.062,start,1,0.0,0.0,0.0,0.005618,-0.698132,-0.0,2,0,2274.206,19.083,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.00562,0.0,1
1038,2026-04-21T10:05:15.607Z,S20260421_110349,SC01,AUTO,1.5017,86.4484,0.063,start,1,0.0,0.0,0.0,0.014876,-0.698132,-0.0,2,0,2164.732,21.739,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.01488,0.0,1
1039,2026-04-21T10:05:15.666Z,S20260421_110349,SC01,AUTO,1.5609,86.5076,0.0592,start,1,0.0,0.0,0.0,0.02663,-0.698132,-0.0,2,0,2115.074,19.84,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.02663,0.0,1
1040,2026-04-21T10:05:15.727Z,S20260421_110349,SC01,AUTO,1.6216,86.5684,0.0608,start,1,0.0,0.0,0.0,0.033228,-0.698132,-0.0,2,0,2092.6,19.241,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.03323,0.0,1
1041,2026-04-21T10:05:15.786Z,S20260421_110349,SC01,AUTO,1.681,86.6278,0.0594,start,1,0.0,0.0,0.0,0.04775,-0.698132,-0.0,2,0,2042.897,20.253,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.04775,0.0,1
1042,2026-04-21T10:05:15.857Z,S20260421_110349,SC01,AUTO,1.752,86.6987,0.0709,start,1,0.0,0.0,0.0,0.063972,-0.698132,-0.0,2,0,1989.494,19.236,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.06397,0.0,1
1043,2026-04-21T10:05:15.919Z,S20260421_110349,SC01,AUTO,1.8137,86.7605,0.0617,start,1,0.0,0.0,0.0,0.081762,-0.698132,-0.0,2,0,1938.438,19.668,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.08176,0.0,1
1044,2026-04-21T10:05:15.981Z,S20260421_110349,SC01,AUTO,1.8753,86.8221,0.0617,start,1,0.0,0.0,0.0,0.100903,-0.698132,-0.0,2,0,1887.27,19.14,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.1009,0.0,1
1045,2026-04-21T10:05:16.044Z,S20260421_110349,SC01,AUTO,1.9385,86.8853,0.0632,start,1,0.0,0.0,0.0,0.113148,-0.698132,-0.0,2,0,1847.324,0.395,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.11315,0.0,1
1046,2026-04-21T10:05:16.104Z,S20260421_110349,SC01,AUTO,1.9988,86.9455,0.0603,start,1,0.0,0.0,0.0,0.131632,-0.698132,-0.0,2,0,1814.398,0.511,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.13163,0.0,1
1047,2026-04-21T10:05:16.167Z,S20260421_110349,SC01,AUTO,2.0616,87.0083,0.0627,start,1,0.0,0.0,0.0,0.153153,-0.698132,-0.0,2,0,1772.533,19.098,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.15315,0.0,1
1048,2026-04-21T10:05:16.232Z,S20260421_110349,SC01,AUTO,2.1262,87.0729,0.0647,start,1,0.0,0.0,0.0,0.175299,-0.698132,0.0,2,0,1720.076,19.915,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.1753,0.0,1
1049,2026-04-21T10:05:16.286Z,S20260421_110349,SC01,AUTO,2.1808,87.1275,0.0546,start,1,0.0,0.0,0.0,0.186563,-0.698132,-0.0,2,0,1692.71,19.535,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.18656,0.0,1
1050,2026-04-21T10:05:16.355Z,S20260421_110349,SC01,AUTO,2.2492,87.1959,0.0684,start,1,0.0,0.0,0.0,0.209406,-0.698132,-0.0,2,0,1639.91,15.651,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.20941,0.0,1
1051,2026-04-21T10:05:16.418Z,S20260421_110349,SC01,AUTO,2.3124,87.2591,0.0632,start,1,0.0,0.0,0.0,0.23259,-0.698132,-0.0,2,0,1584.725,19.055,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.23259,0.0,1
1052,2026-04-21T10:05:16.482Z,S20260421_110349,SC01,AUTO,2.3761,87.3228,0.0637,start,1,0.0,0.0,0.0,0.256043,-0.698132,-0.0,2,0,1535.012,19.537,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.25604,0.0,1
1053,2026-04-21T10:05:16.544Z,S20260421_110349,SC01,AUTO,2.4386,87.3853,0.0625,start,1,0.0,0.0,0.0,0.279705,-0.698132,-0.0,2,0,1483.763,19.998,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.2797,0.0,1
1054,2026-04-21T10:05:16.605Z,S20260421_110349,SC01,AUTO,2.4998,87.4465,0.0613,start,1,0.0,0.0,0.0,0.303532,-0.698132,-0.0,2,0,1433.679,19.226,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.30353,0.0,1
